mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,20,75,1,NG,1,87,pos+ngs_shank,anchored,0.0736730219889723,0.2214851663996616,-0.0006066568399933,0.222091823239655
20,20,75,1,NG,1,87,pos+ngs_shank,non_anchored,0.9263269780110276,0.2210827791105558,-4.9027191312722707e-05,0.2211318063018685
20,20,75,1,NG,1,87,pos+ngs_shank,anchored,0.0736730219889723,0.2214851663996616,-0.0006066568399933,0.222091823239655
20,20,75,1,NG,1,87,pos+ngs_shank,non_anchored,0.9263269780110276,0.2210827791105558,-4.9027191312722707e-05,0.2211318063018685
21,15,75,0,NG,0,74,pos+ngs_shank,anchored,0.3111728275057627,0.0183982307109032,0.003614892437568,0.0147833382733352
21,15,75,0,NG,0,74,pos+ngs_shank,non_anchored,0.6888271724942372,0.0165826983063692,-0.0023244258876273,0.0189071241939966
21,15,75,0,NG,1,70,pos+ngs_shank,anchored,0.3111728275057627,0.0201042882449231,0.003614892437568,0.016489395807355
21,15,75,0,NG,1,70,pos+ngs_shank,non_anchored,0.6888271724942372,0.0169669065700818,-0.0023244258876273,0.0192913324577091
21,15,75,0,NG,2,48,pos+ngs_shank,anchored,0.3111728275057627,0.0168209459790982,0.003614892437568,0.0132060535415301
21,15,75,0,NG,2,48,pos+ngs_shank,non_anchored,0.6888271724942372,0.0147195379214362,-0.0023244258876273,0.0170439638090635
21,17,75,0,NG,0,83,pos+ngs_shank,anchored,0.5101220560614607,0.06382200576584907,0.021796645285183325,0.04202536048066574
21,17,75,0,NG,0,83,pos+ngs_shank,non_anchored,0.4898779439385394,0.05593160597014468,0.017473328522892184,0.0384582774472525
21,17,75,0,NG,1,80,pos+ngs_shank,anchored,0.5101220560614607,0.08045636517010257,0.021796645285183325,0.05865971988491925
21,17,75,0,NG,1,80,pos+ngs_shank,non_anchored,0.4898779439385394,0.06704781816516947,0.017473328522892184,0.049574489642277286
21,17,75,0,NG,2,44,pos+ngs_shank,anchored,0.5101220560614607,0.04870675895944676,0.021796645285183325,0.026910113674263436
21,17,75,0,NG,2,44,pos+ngs_shank,non_anchored,0.4898779439385394,0.04041390276279555,0.017473328522892184,0.022940574239903366
21,18,75,0,NG,0,37,pos+ngs_shank,anchored,0.16975274359088283,0.009690784888983006,0.00273597641575396,0.006954808473229046
21,18,75,0,NG,0,37,pos+ngs_shank,non_anchored,0.8302472564091171,0.010078169863215969,-0.00019408204065451962,0.010272251903870488
21,18,75,0,NG,1,67,pos+ngs_shank,anchored,0.16975274359088283,0.012025664961163973,0.00273597641575396,0.009289688545410013
21,18,75,0,NG,1,67,pos+ngs_shank,non_anchored,0.8302472564091171,0.009010728359320153,-0.00019408204065451962,0.009204810399974672
21,18,75,0,NG,2,45,pos+ngs_shank,anchored,0.16975274359088283,0.00944330378671876,0.00273597641575396,0.0067073273709648
21,18,75,0,NG,2,45,pos+ngs_shank,non_anchored,0.8302472564091171,0.008260831499503851,-0.00019408204065451962,0.00845491354015837
