mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,16,211,1,NG,0,28,pos+ngs_shank,anchored,0.0395919291675642,0.0756040168283275,-0.0154710644100448,0.0910750812383723
20,16,211,1,NG,0,28,pos+ngs_shank,non_anchored,0.9604080708324356,0.0907570341073583,-0.0105498188364232,0.1013068529437816
20,16,211,1,NG,1,35,pos+ngs_shank,anchored,0.0395919291675642,0.0523457984597443,-0.0154710644100448,0.0678168628697891
20,16,211,1,NG,1,35,pos+ngs_shank,non_anchored,0.9604080708324356,0.0550185067374383,-0.0105498188364232,0.0655683255738616
20,16,211,1,NG,2,46,pos+ngs_shank,anchored,0.0395919291675642,0.0824833287563453,-0.0154710644100448,0.0979543931663902
20,16,211,1,NG,2,46,pos+ngs_shank,non_anchored,0.9604080708324356,0.066801959606254,-0.0105498188364232,0.0773517784426772
20,16,211,1,NG,3,55,pos+ngs_shank,anchored,0.0395919291675642,0.0099364621493749,-0.0154710644100448,0.0254075265594198
20,16,211,1,NG,3,55,pos+ngs_shank,non_anchored,0.9604080708324356,0.0221225357393071,-0.0105498188364232,0.0326723545757303
20,16,211,1,NG,0,28,pos+ngs_shank,anchored,0.0395919291675642,0.0756040168283275,-0.0154710644100448,0.0910750812383723
20,16,211,1,NG,0,28,pos+ngs_shank,non_anchored,0.9604080708324356,0.0907570341073583,-0.0105498188364232,0.1013068529437816
20,16,211,1,NG,1,35,pos+ngs_shank,anchored,0.0395919291675642,0.0523457984597443,-0.0154710644100448,0.0678168628697891
20,16,211,1,NG,1,35,pos+ngs_shank,non_anchored,0.9604080708324356,0.0550185067374383,-0.0105498188364232,0.0655683255738616
20,16,211,1,NG,2,46,pos+ngs_shank,anchored,0.0395919291675642,0.0824833287563453,-0.0154710644100448,0.0979543931663902
20,16,211,1,NG,2,46,pos+ngs_shank,non_anchored,0.9604080708324356,0.066801959606254,-0.0105498188364232,0.0773517784426772
20,16,211,1,NG,3,55,pos+ngs_shank,anchored,0.0395919291675642,0.0099364621493749,-0.0154710644100448,0.0254075265594198
20,16,211,1,NG,3,55,pos+ngs_shank,non_anchored,0.9604080708324356,0.0221225357393071,-0.0105498188364232,0.0326723545757303
20,20,211,1,NG,1,87,pos+ngs_shank,anchored,0.0553765583826036,0.010225615672233,0.0025416658382415,0.0076839498339914
20,20,211,1,NG,1,87,pos+ngs_shank,non_anchored,0.9446234416173964,0.0098073912262556,0.0032518466712133,0.0065555445550422
20,16,211,1,NG,0,28,pos+ngs_shank,anchored,0.0395919291675642,0.0756040168283275,-0.0154710644100448,0.0910750812383723
20,16,211,1,NG,0,28,pos+ngs_shank,non_anchored,0.9604080708324356,0.0907570341073583,-0.0105498188364232,0.1013068529437816
20,16,211,1,NG,1,35,pos+ngs_shank,anchored,0.0395919291675642,0.0523457984597443,-0.0154710644100448,0.0678168628697891
20,16,211,1,NG,1,35,pos+ngs_shank,non_anchored,0.9604080708324356,0.0550185067374383,-0.0105498188364232,0.0655683255738616
20,16,211,1,NG,2,46,pos+ngs_shank,anchored,0.0395919291675642,0.0824833287563453,-0.0154710644100448,0.0979543931663902
20,16,211,1,NG,2,46,pos+ngs_shank,non_anchored,0.9604080708324356,0.066801959606254,-0.0105498188364232,0.0773517784426772
20,16,211,1,NG,3,55,pos+ngs_shank,anchored,0.0395919291675642,0.0099364621493749,-0.0154710644100448,0.0254075265594198
20,16,211,1,NG,3,55,pos+ngs_shank,non_anchored,0.9604080708324356,0.0221225357393071,-0.0105498188364232,0.0326723545757303
20,20,211,1,NG,1,87,pos+ngs_shank,anchored,0.0553765583826036,0.010225615672233,0.0025416658382415,0.0076839498339914
