mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,14,97,1,NG,0,2,pos+ngs_shank,anchored,0.2656209892792581,0.0273443113983601,0.026640219641031,0.0007040917573291
20,14,97,1,NG,0,2,pos+ngs_shank,non_anchored,0.7343790107207419,0.0141666017275935,0.0105226659114283,0.0036439358161651
20,14,97,1,NG,1,31,pos+ngs_shank,anchored,0.2656209892792581,0.0920462596599508,0.026640219641031,0.0654060400189198
20,14,97,1,NG,1,31,pos+ngs_shank,non_anchored,0.7343790107207419,0.0873694553868614,0.0105226659114283,0.0768467894754331
20,14,97,1,NG,2,54,pos+ngs_shank,anchored,0.2656209892792581,0.0685946460362353,0.026640219641031,0.0419544263952043
20,14,97,1,NG,2,54,pos+ngs_shank,non_anchored,0.7343790107207419,0.069250590760538,0.0105226659114283,0.0587279248491097
20,14,97,1,NG,3,21,pos+ngs_shank,anchored,0.2656209892792581,0.0333919518748623,0.026640219641031,0.0067517322338312
20,14,97,1,NG,3,21,pos+ngs_shank,non_anchored,0.7343790107207419,0.0173599677585708,0.0105226659114283,0.0068373018471424
20,14,97,1,NG,0,2,pos+ngs_shank,anchored,0.2656209892792581,0.0273443113983601,0.026640219641031,0.0007040917573291
20,14,97,1,NG,0,2,pos+ngs_shank,non_anchored,0.7343790107207419,0.0141666017275935,0.0105226659114283,0.0036439358161651
20,14,97,1,NG,1,31,pos+ngs_shank,anchored,0.2656209892792581,0.0920462596599508,0.026640219641031,0.0654060400189198
20,14,97,1,NG,1,31,pos+ngs_shank,non_anchored,0.7343790107207419,0.0873694553868614,0.0105226659114283,0.0768467894754331
20,14,97,1,NG,2,54,pos+ngs_shank,anchored,0.2656209892792581,0.0685946460362353,0.026640219641031,0.0419544263952043
20,14,97,1,NG,2,54,pos+ngs_shank,non_anchored,0.7343790107207419,0.069250590760538,0.0105226659114283,0.0587279248491097
20,14,97,1,NG,3,21,pos+ngs_shank,anchored,0.2656209892792581,0.0333919518748623,0.026640219641031,0.0067517322338312
20,14,97,1,NG,3,21,pos+ngs_shank,non_anchored,0.7343790107207419,0.0173599677585708,0.0105226659114283,0.0068373018471424
20,15,97,1,NG,0,1,pos+ngs_shank,anchored,0.0615479526296975,0.0097819058522906,0.0061693359162892,0.0036125699360014
20,15,97,1,NG,0,1,pos+ngs_shank,non_anchored,0.9384520473703024,0.0057518288772866,0.0020094359383852,0.0037423929389014
20,15,97,1,NG,1,23,pos+ngs_shank,anchored,0.0615479526296975,0.0146469234837803,0.0061693359162892,0.0084775875674911
20,15,97,1,NG,1,23,pos+ngs_shank,non_anchored,0.9384520473703024,0.0086495636653326,0.0020094359383852,0.0066401277269474
