mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,16,379,3,NG,0,28,pos+ngs_shank,anchored,0.09453346368622513,0.0033580202157378336,0.0026636867935376785,0.0006943334222001551
20,16,379,3,NG,0,28,pos+ngs_shank,non_anchored,0.9054665363137748,-0.0008458950163323653,-0.001097727679213456,0.00025183266288109074
20,16,379,3,NG,1,36,pos+ngs_shank,anchored,0.09453346368622513,0.0018279785322337094,0.0026636867935376785,-0.000835708261303969
20,16,379,3,NG,1,36,pos+ngs_shank,non_anchored,0.9054665363137748,-0.0009270299392298842,-0.001097727679213456,0.00017069773998357185
20,16,379,3,NG,2,46,pos+ngs_shank,anchored,0.09453346368622513,0.003147981698443769,0.0026636867935376785,0.00048429490490609073
20,16,379,3,NG,2,46,pos+ngs_shank,non_anchored,0.9054665363137748,0.0003352723780370992,-0.001097727679213456,0.0014330000572505552
20,16,379,3,NG,3,54,pos+ngs_shank,anchored,0.09453346368622513,0.0017771203338921016,0.0026636867935376785,-0.0008865664596455769
20,16,379,3,NG,3,54,pos+ngs_shank,non_anchored,0.9054665363137748,0.0004690143647340106,-0.001097727679213456,0.0015667420439474666
20,17,379,3,NG,1,22,pos+ngs_shank,anchored,0.06250034676179961,-0.0009533617443491238,-0.00332422329527704,0.0023708615509279163
20,17,379,3,NG,1,22,pos+ngs_shank,non_anchored,0.9374996532382004,0.0010844624409995784,-0.001580656094753774,0.0026651185357533524
20,17,379,3,NG,2,24,pos+ngs_shank,anchored,0.06250034676179961,-0.00041721138545036673,-0.00332422329527704,0.0029070119098266733
20,17,379,3,NG,2,24,pos+ngs_shank,non_anchored,0.9374996532382004,0.0008414024836602696,-0.001580656094753774,0.0024220585784140436
20,17,379,3,NG,3,23,pos+ngs_shank,anchored,0.06250034676179961,-0.0020999818615390353,-0.00332422329527704,0.0012242414337380048
20,17,379,3,NG,3,23,pos+ngs_shank,non_anchored,0.9374996532382004,0.002215447400001902,-0.001580656094753774,0.003796103494755676
20,19,379,3,NG,0,3,pos+ngs_shank,anchored,0.06571914745086062,0.026635364570842035,-0.0047946081062737456,0.03142997267711578
20,19,379,3,NG,0,3,pos+ngs_shank,non_anchored,0.9342808525491394,0.02196892600153111,-0.002047804633633188,0.024016730635164296
20,19,379,3,NG,1,25,pos+ngs_shank,anchored,0.06571914745086062,0.033471777243741285,-0.0047946081062737456,0.03826638535001503
20,19,379,3,NG,1,25,pos+ngs_shank,non_anchored,0.9342808525491394,0.02451694927123027,-0.002047804633633188,0.02656475390486346
20,19,379,3,NG,2,44,pos+ngs_shank,anchored,0.06571914745086062,0.01629949788720364,-0.0047946081062737456,0.021094105993477386
20,19,379,3,NG,2,44,pos+ngs_shank,non_anchored,0.9342808525491394,0.007926569953904061,-0.002047804633633188,0.00997437458753725
20,19,379,3,NG,3,18,pos+ngs_shank,anchored,0.06571914745086062,0.013934646562761777,-0.0047946081062737456,0.018729254669035522
20,19,379,3,NG,3,18,pos+ngs_shank,non_anchored,0.9342808525491394,0.007618411787574386,-0.002047804633633188,0.009666216421207574
