mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,20,74,1,NG,1,87,pos+ngs_shank,anchored,0.0622411922318917,0.1875959614673547,-0.0007561661291064,0.1883521275964611
20,20,74,1,NG,1,87,pos+ngs_shank,non_anchored,0.9377588077681084,0.1849651035741208,0.0006306652072495,0.1843344383668713
20,20,74,1,NG,1,87,pos+ngs_shank,anchored,0.0622411922318917,0.1875959614673547,-0.0007561661291064,0.1883521275964611
20,20,74,1,NG,1,87,pos+ngs_shank,non_anchored,0.9377588077681084,0.1849651035741208,0.0006306652072495,0.1843344383668713
20,23,74,1,NG,1,60,pos+ngs_shank,anchored,0.0599491347376568,0.0913594879703902,-0.0020738053183846,0.0934332932887749
20,23,74,1,NG,1,60,pos+ngs_shank,non_anchored,0.9400508652623432,0.1140417990261113,-0.0002303668966681,0.1142721659227794
20,20,74,1,NG,1,87,pos+ngs_shank,anchored,0.0622411922318917,0.1875959614673547,-0.0007561661291064,0.1883521275964611
20,20,74,1,NG,1,87,pos+ngs_shank,non_anchored,0.9377588077681084,0.1849651035741208,0.0006306652072495,0.1843344383668713
20,23,74,1,NG,1,60,pos+ngs_shank,anchored,0.0599491347376568,0.0913594879703902,-0.0020738053183846,0.0934332932887749
20,23,74,1,NG,1,60,pos+ngs_shank,non_anchored,0.9400508652623432,0.1140417990261113,-0.0002303668966681,0.1142721659227794
20,24,74,2,NG,2,67,pos+ngs_shank,anchored,0.1762428321706882,0.0399796833061343,0.0247877278379962,0.0151919554681381
20,24,74,2,NG,2,67,pos+ngs_shank,non_anchored,0.8237571678293117,0.0397314464035778,0.0212851980045443,0.0184462483990335
21,17,74,0,GC,0,84,pos+ngs_shank,anchored,0.3295239868361251,0.02911179469541947,0.012430595705426595,0.016681198989992874
21,17,74,0,GC,0,84,pos+ngs_shank,non_anchored,0.670476013163875,0.03254598081877502,0.0008826620758495274,0.031663318742925495
21,17,74,0,GC,1,80,pos+ngs_shank,anchored,0.3295239868361251,0.014063411040626361,0.012430595705426595,0.0016328153351997665
21,17,74,0,GC,1,80,pos+ngs_shank,non_anchored,0.670476013163875,0.018605532974116268,0.0008826620758495274,0.01772287089826674
21,17,74,0,GC,2,44,pos+ngs_shank,anchored,0.3295239868361251,0.020561435054295862,0.012430595705426595,0.008130839348869268
21,17,74,0,GC,2,44,pos+ngs_shank,non_anchored,0.670476013163875,0.018334829701929567,0.0008826620758495274,0.01745216762608004
