mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,14,331,2,NG,0,2,pos+ngs_shank,anchored,0.2698918095279706,0.0263610574106091,0.0286863722452801,-0.002325314834671
20,14,331,2,NG,0,2,pos+ngs_shank,non_anchored,0.7301081904720294,0.0124834801361461,0.0151083642479221,-0.0026248841117759
20,14,331,2,NG,1,32,pos+ngs_shank,anchored,0.2698918095279706,0.0370924107301534,0.0286863722452801,0.0084060384848733
20,14,331,2,NG,1,32,pos+ngs_shank,non_anchored,0.7301081904720294,0.0283661082712143,0.0151083642479221,0.0132577440232921
20,14,331,2,NG,2,53,pos+ngs_shank,anchored,0.2698918095279706,0.0449869960623299,0.0286863722452801,0.0163006238170497
20,14,331,2,NG,2,53,pos+ngs_shank,non_anchored,0.7301081904720294,0.0408020665006938,0.0151083642479221,0.0256937022527716
20,14,331,2,NG,3,21,pos+ngs_shank,anchored,0.2698918095279706,0.032615156300209,0.0286863722452801,0.0039287840549289
20,14,331,2,NG,3,21,pos+ngs_shank,non_anchored,0.7301081904720294,0.0229136258982425,0.0151083642479221,0.0078052616503203
20,14,331,2,NG,0,2,pos+ngs_shank,anchored,0.2698918095279706,0.0263610574106091,0.0286863722452801,-0.002325314834671
20,14,331,2,NG,0,2,pos+ngs_shank,non_anchored,0.7301081904720294,0.0124834801361461,0.0151083642479221,-0.0026248841117759
20,14,331,2,NG,1,32,pos+ngs_shank,anchored,0.2698918095279706,0.0370924107301534,0.0286863722452801,0.0084060384848733
20,14,331,2,NG,1,32,pos+ngs_shank,non_anchored,0.7301081904720294,0.0283661082712143,0.0151083642479221,0.0132577440232921
20,14,331,2,NG,2,53,pos+ngs_shank,anchored,0.2698918095279706,0.0449869960623299,0.0286863722452801,0.0163006238170497
20,14,331,2,NG,2,53,pos+ngs_shank,non_anchored,0.7301081904720294,0.0408020665006938,0.0151083642479221,0.0256937022527716
20,14,331,2,NG,3,21,pos+ngs_shank,anchored,0.2698918095279706,0.032615156300209,0.0286863722452801,0.0039287840549289
20,14,331,2,NG,3,21,pos+ngs_shank,non_anchored,0.7301081904720294,0.0229136258982425,0.0151083642479221,0.0078052616503203
20,17,331,3,NG,1,22,pos+ngs_shank,anchored,0.0980143032307103,0.0085892962888258,0.002152328988524,0.0064369673003018
20,17,331,3,NG,1,22,pos+ngs_shank,non_anchored,0.9019856967692896,0.0061960804703581,-0.0047136226909529,0.0109097031613111
20,17,331,3,NG,2,24,pos+ngs_shank,anchored,0.0980143032307103,0.0010870039514029,0.002152328988524,-0.001065325037121
