mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
21,18,384,2,NG,0,38,pos+ngs_shank,anchored,0.19471719909361532,0.00659285441346269,0.0023449752793960332,0.004247879134066657
21,18,384,2,NG,0,38,pos+ngs_shank,non_anchored,0.8052828009063847,0.008337327954019091,-0.0018036836721833094,0.0101410116262024
21,18,384,2,NG,1,67,pos+ngs_shank,anchored,0.19471719909361532,0.022569611974005754,0.0023449752793960332,0.02022463669460972
21,18,384,2,NG,1,67,pos+ngs_shank,non_anchored,0.8052828009063847,0.028352303844194404,-0.0018036836721833094,0.030155987516377714
21,18,384,2,NG,2,44,pos+ngs_shank,anchored,0.19471719909361532,0.04389570361970219,0.0023449752793960332,0.04155072834030615
21,18,384,2,NG,2,44,pos+ngs_shank,non_anchored,0.8052828009063847,0.03936834239176823,-0.0018036836721833094,0.04117202606395154
