mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,14,193,1,NG,0,2,pos+ngs_shank,anchored,0.1400577816857178,-6.691804918279587e-05,0.0021967255560246,-0.0022636436052074
20,14,193,1,NG,0,2,pos+ngs_shank,non_anchored,0.8599422183142821,0.0009959737527992,0.0001775895115688,0.0008183842412303
20,14,193,1,NG,1,31,pos+ngs_shank,anchored,0.1400577816857178,0.0318830517499918,0.0021967255560246,0.0296863261939671
20,14,193,1,NG,1,31,pos+ngs_shank,non_anchored,0.8599422183142821,0.0313213106683256,0.0001775895115688,0.0311437211567567
20,14,193,1,NG,2,54,pos+ngs_shank,anchored,0.1400577816857178,0.0304642828372911,0.0021967255560246,0.0282675572812665
20,14,193,1,NG,2,54,pos+ngs_shank,non_anchored,0.8599422183142821,0.0296224663451312,0.0001775895115688,0.0294448768335623
20,14,193,1,NG,3,21,pos+ngs_shank,anchored,0.1400577816857178,0.0121478770103887,0.0021967255560246,0.009951151454364
20,14,193,1,NG,3,21,pos+ngs_shank,non_anchored,0.8599422183142821,0.0097897738331119,0.0001775895115688,0.009612184321543
20,14,193,1,NG,0,2,pos+ngs_shank,anchored,0.1400577816857178,-6.691804918279587e-05,0.0021967255560246,-0.0022636436052074
20,14,193,1,NG,0,2,pos+ngs_shank,non_anchored,0.8599422183142821,0.0009959737527992,0.0001775895115688,0.0008183842412303
20,14,193,1,NG,1,31,pos+ngs_shank,anchored,0.1400577816857178,0.0318830517499918,0.0021967255560246,0.0296863261939671
20,14,193,1,NG,1,31,pos+ngs_shank,non_anchored,0.8599422183142821,0.0313213106683256,0.0001775895115688,0.0311437211567567
20,14,193,1,NG,2,54,pos+ngs_shank,anchored,0.1400577816857178,0.0304642828372911,0.0021967255560246,0.0282675572812665
20,14,193,1,NG,2,54,pos+ngs_shank,non_anchored,0.8599422183142821,0.0296224663451312,0.0001775895115688,0.0294448768335623
20,14,193,1,NG,3,21,pos+ngs_shank,anchored,0.1400577816857178,0.0121478770103887,0.0021967255560246,0.009951151454364
20,14,193,1,NG,3,21,pos+ngs_shank,non_anchored,0.8599422183142821,0.0097897738331119,0.0001775895115688,0.009612184321543
20,16,193,1,NG,0,28,pos+ngs_shank,anchored,0.0784492424619021,0.0479753022665599,0.0079949028628529,0.039980399403707
20,16,193,1,NG,0,28,pos+ngs_shank,non_anchored,0.9215507575380978,0.0475124938291802,0.0032073175755014,0.0443051762536788
20,16,193,1,NG,1,35,pos+ngs_shank,anchored,0.0784492424619021,0.0477172086870152,0.0079949028628529,0.0397223058241622
20,16,193,1,NG,1,35,pos+ngs_shank,non_anchored,0.9215507575380978,0.0442637296193952,0.0032073175755014,0.0410564120438938
20,16,193,1,NG,2,46,pos+ngs_shank,anchored,0.0784492424619021,0.0431212192363882,0.0079949028628529,0.0351263163735352
20,16,193,1,NG,2,46,pos+ngs_shank,non_anchored,0.9215507575380978,0.0360647271847351,0.0032073175755014,0.0328574096092337
20,16,193,1,NG,3,55,pos+ngs_shank,anchored,0.0784492424619021,0.0184703244782235,0.0079949028628529,0.0104754216153705
20,16,193,1,NG,3,55,pos+ngs_shank,non_anchored,0.9215507575380978,0.0175055369516209,0.0032073175755014,0.0142982193761195
20,14,193,1,NG,0,2,pos+ngs_shank,anchored,0.1400577816857178,-6.691804918279587e-05,0.0021967255560246,-0.0022636436052074
20,14,193,1,NG,0,2,pos+ngs_shank,non_anchored,0.8599422183142821,0.0009959737527992,0.0001775895115688,0.0008183842412303
20,14,193,1,NG,1,31,pos+ngs_shank,anchored,0.1400577816857178,0.0318830517499918,0.0021967255560246,0.0296863261939671
20,14,193,1,NG,1,31,pos+ngs_shank,non_anchored,0.8599422183142821,0.0313213106683256,0.0001775895115688,0.0311437211567567
20,14,193,1,NG,2,54,pos+ngs_shank,anchored,0.1400577816857178,0.0304642828372911,0.0021967255560246,0.0282675572812665
20,14,193,1,NG,2,54,pos+ngs_shank,non_anchored,0.8599422183142821,0.0296224663451312,0.0001775895115688,0.0294448768335623
20,14,193,1,NG,3,21,pos+ngs_shank,anchored,0.1400577816857178,0.0121478770103887,0.0021967255560246,0.009951151454364
20,14,193,1,NG,3,21,pos+ngs_shank,non_anchored,0.8599422183142821,0.0097897738331119,0.0001775895115688,0.009612184321543
20,16,193,1,NG,0,28,pos+ngs_shank,anchored,0.0784492424619021,0.0479753022665599,0.0079949028628529,0.039980399403707
