mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,14,234,2,NG,0,2,pos+ngs_shank,anchored,0.12337864480647505,-0.004153766408926174,-0.0038963460584084952,-0.00025742035051767864
20,14,234,2,NG,0,2,pos+ngs_shank,non_anchored,0.8766213551935249,0.0008942518757081297,0.000711644203714501,0.0001826076719936287
20,14,234,2,NG,1,32,pos+ngs_shank,anchored,0.12337864480647505,0.030425346224001615,-0.0038963460584084952,0.03432169228241011
20,14,234,2,NG,1,32,pos+ngs_shank,non_anchored,0.8766213551935249,0.02726436591301662,0.000711644203714501,0.02655272170930212
20,14,234,2,NG,2,53,pos+ngs_shank,anchored,0.12337864480647505,0.03847500800471482,-0.0038963460584084952,0.04237135406312331
20,14,234,2,NG,2,53,pos+ngs_shank,non_anchored,0.8766213551935249,0.03151331292908466,0.000711644203714501,0.030801668725370157
20,14,234,2,NG,3,21,pos+ngs_shank,anchored,0.12337864480647505,0.011262165056993179,-0.0038963460584084952,0.015158511115401674
20,14,234,2,NG,3,21,pos+ngs_shank,non_anchored,0.8766213551935249,0.006926679387788237,0.000711644203714501,0.006215035184073736
20,18,234,1,NG,0,2,pos+ngs_shank,anchored,0.0025355107827367157,-0.008354900408874544,-0.002620187914006644,-0.0057347124948679
20,18,234,1,NG,0,2,pos+ngs_shank,non_anchored,0.9974644892172633,0.0010033743965325304,-0.0007820403799230213,0.0017854147764555517
20,18,234,1,NG,1,32,pos+ngs_shank,anchored,0.0025355107827367157,0.0522610677643095,-0.002620187914006644,0.05488125567831614
20,18,234,1,NG,1,32,pos+ngs_shank,non_anchored,0.9974644892172633,0.020018020683437387,-0.0007820403799230213,0.02080006106336041
20,18,234,1,NG,2,47,pos+ngs_shank,anchored,0.0025355107827367157,0.012414972807203717,-0.002620187914006644,0.015035160721210361
20,18,234,1,NG,2,47,pos+ngs_shank,non_anchored,0.9974644892172633,0.005676013415576553,-0.0007820403799230213,0.006458053795499574
20,18,234,1,NG,3,23,pos+ngs_shank,anchored,0.0025355107827367157,-0.008030872439404035,-0.002620187914006644,-0.005410684525397391
20,18,234,1,NG,3,23,pos+ngs_shank,non_anchored,0.9974644892172633,-9.880465694234175e-05,-0.0007820403799230213,0.0006832357229806796
20,19,234,2,NG,0,3,pos+ngs_shank,anchored,0.03953511202251358,0.011560880554583153,-0.004738022009026066,0.01629890256360922
20,19,234,2,NG,0,3,pos+ngs_shank,non_anchored,0.9604648879774864,0.01090119118987709,-0.004856191795285847,0.015757382985162938
20,19,234,2,NG,1,25,pos+ngs_shank,anchored,0.03953511202251358,-0.02195792202622715,-0.004738022009026066,-0.017219900017201084
20,19,234,2,NG,1,25,pos+ngs_shank,non_anchored,0.9604648879774864,0.015191356957934943,-0.004856191795285847,0.02004754875322079
20,19,234,2,NG,2,43,pos+ngs_shank,anchored,0.03953511202251358,0.006006284803002915,-0.004738022009026066,0.01074430681202898
20,19,234,2,NG,2,43,pos+ngs_shank,non_anchored,0.9604648879774864,0.017408019998080282,-0.004856191795285847,0.02226421179336613
20,19,234,2,NG,3,19,pos+ngs_shank,anchored,0.03953511202251358,-0.00021353003334856346,-0.004738022009026066,0.004524491975677503
20,19,234,2,NG,3,19,pos+ngs_shank,non_anchored,0.9604648879774864,0.0009129977764094077,-0.004856191795285847,0.005769189571695255
