mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,14,110,1,NG,0,2,pos+ngs_shank,anchored,0.4036471275730053,0.0706403371903049,0.0692855258595394,0.0013548113307655
20,14,110,1,NG,0,2,pos+ngs_shank,non_anchored,0.5963528724269946,0.0453224435216579,0.0436356108283153,0.0016868326933425
20,14,110,1,NG,1,31,pos+ngs_shank,anchored,0.4036471275730053,0.1346351802257647,0.0692855258595394,0.0653496543662253
20,14,110,1,NG,1,31,pos+ngs_shank,non_anchored,0.5963528724269946,0.0962549696015822,0.0436356108283153,0.0526193587732668
20,14,110,1,NG,2,54,pos+ngs_shank,anchored,0.4036471275730053,0.112451457586305,0.0692855258595394,0.0431659317267656
20,14,110,1,NG,2,54,pos+ngs_shank,non_anchored,0.5963528724269946,0.0907900034004102,0.0436356108283153,0.0471543925720948
20,14,110,1,NG,3,21,pos+ngs_shank,anchored,0.4036471275730053,0.0828051132059582,0.0692855258595394,0.0135195873464188
20,14,110,1,NG,3,21,pos+ngs_shank,non_anchored,0.5963528724269946,0.0511963662631868,0.0436356108283153,0.0075607554348714
20,16,110,0,NG,0,27,pos+ngs_shank,anchored,0.06780007401393008,0.3691988269390235,0.002639763310434029,0.3665590636285895
20,16,110,0,NG,0,27,pos+ngs_shank,non_anchored,0.9321999259860699,0.33408423965720646,-0.00019343477842626022,0.3342776744356327
20,16,110,0,NG,1,36,pos+ngs_shank,anchored,0.06780007401393008,0.32584411663498936,0.002639763310434029,0.3232043533245553
20,16,110,0,NG,1,36,pos+ngs_shank,non_anchored,0.9321999259860699,0.2852197884081955,-0.00019343477842626022,0.28541322318662177
20,16,110,0,NG,2,46,pos+ngs_shank,anchored,0.06780007401393008,0.28489022785566187,0.002639763310434029,0.28225046454522784
20,16,110,0,NG,2,46,pos+ngs_shank,non_anchored,0.9321999259860699,0.27379873450224235,-0.00019343477842626022,0.2739921692806686
20,16,110,0,NG,3,55,pos+ngs_shank,anchored,0.06780007401393008,0.0992414531550303,0.002639763310434029,0.09660168984459627
20,16,110,0,NG,3,55,pos+ngs_shank,non_anchored,0.9321999259860699,0.09900867868051055,-0.00019343477842626022,0.09920211345893681
20,17,110,1,NG,1,21,pos+ngs_shank,anchored,0.05081031297332986,0.09275762757368067,0.0021681780981955834,0.09058944947548508
20,17,110,1,NG,1,21,pos+ngs_shank,non_anchored,0.9491896870266702,0.09574720539382275,-0.0018042858945348517,0.0975514912883576
20,17,110,1,NG,2,24,pos+ngs_shank,anchored,0.05081031297332986,0.02595615384697114,0.0021681780981955834,0.02378797574877556
20,17,110,1,NG,2,24,pos+ngs_shank,non_anchored,0.9491896870266702,0.02042797774663707,-0.0018042858945348517,0.022232263641171923
20,17,110,1,NG,3,24,pos+ngs_shank,anchored,0.05081031297332986,-0.0015099993240510479,0.0021681780981955834,-0.0036781774222466312
20,17,110,1,NG,3,24,pos+ngs_shank,non_anchored,0.9491896870266702,0.004336910438064723,-0.0018042858945348517,0.006141196332599574
20,20,110,1,NG,1,87,pos+ngs_shank,anchored,0.020903917270090125,0.03477382782690264,0.0006437334790713178,0.03413009434783132
20,20,110,1,NG,1,87,pos+ngs_shank,non_anchored,0.9790960827299099,0.041237184657510584,-0.0027711999229285134,0.0440083845804391
