mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,16,207,1,NG,0,28,pos+ngs_shank,anchored,0.0592332377780355,0.0252136972242498,-0.0002676288234886,0.0254813260477384
20,16,207,1,NG,0,28,pos+ngs_shank,non_anchored,0.9407667622219644,0.0253621964241801,2.0341557623759776e-05,0.0253418548665563
20,16,207,1,NG,1,35,pos+ngs_shank,anchored,0.0592332377780355,0.023210187525081,-0.0002676288234886,0.0234778163485697
20,16,207,1,NG,1,35,pos+ngs_shank,non_anchored,0.9407667622219644,0.0271639697216786,2.0341557623759776e-05,0.0271436281640549
20,16,207,1,NG,2,46,pos+ngs_shank,anchored,0.0592332377780355,0.0250678569779073,-0.0002676288234886,0.0253354858013959
20,16,207,1,NG,2,46,pos+ngs_shank,non_anchored,0.9407667622219644,0.0226877771434623,2.0341557623759776e-05,0.0226674355858386
20,16,207,1,NG,3,55,pos+ngs_shank,anchored,0.0592332377780355,0.0181756253349841,-0.0002676288234886,0.0184432541584728
20,16,207,1,NG,3,55,pos+ngs_shank,non_anchored,0.9407667622219644,0.0135698261326188,2.0341557623759776e-05,0.013549484574995
20,16,207,1,NG,0,28,pos+ngs_shank,anchored,0.0592332377780355,0.0252136972242498,-0.0002676288234886,0.0254813260477384
20,16,207,1,NG,0,28,pos+ngs_shank,non_anchored,0.9407667622219644,0.0253621964241801,2.0341557623759776e-05,0.0253418548665563
20,16,207,1,NG,1,35,pos+ngs_shank,anchored,0.0592332377780355,0.023210187525081,-0.0002676288234886,0.0234778163485697
20,16,207,1,NG,1,35,pos+ngs_shank,non_anchored,0.9407667622219644,0.0271639697216786,2.0341557623759776e-05,0.0271436281640549
20,16,207,1,NG,2,46,pos+ngs_shank,anchored,0.0592332377780355,0.0250678569779073,-0.0002676288234886,0.0253354858013959
20,16,207,1,NG,2,46,pos+ngs_shank,non_anchored,0.9407667622219644,0.0226877771434623,2.0341557623759776e-05,0.0226674355858386
20,16,207,1,NG,3,55,pos+ngs_shank,anchored,0.0592332377780355,0.0181756253349841,-0.0002676288234886,0.0184432541584728
20,16,207,1,NG,3,55,pos+ngs_shank,non_anchored,0.9407667622219644,0.0135698261326188,2.0341557623759776e-05,0.013549484574995
20,20,207,1,NG,1,87,pos+ngs_shank,anchored,0.1437144312318696,0.0203520102116875,0.0110918879950334,0.009260122216654
20,20,207,1,NG,1,87,pos+ngs_shank,non_anchored,0.8562855687681303,0.0213841939435817,0.0032380638872532,0.0181461300563284
20,16,207,1,NG,0,28,pos+ngs_shank,anchored,0.0592332377780355,0.0252136972242498,-0.0002676288234886,0.0254813260477384
20,16,207,1,NG,0,28,pos+ngs_shank,non_anchored,0.9407667622219644,0.0253621964241801,2.0341557623759776e-05,0.0253418548665563
20,16,207,1,NG,1,35,pos+ngs_shank,anchored,0.0592332377780355,0.023210187525081,-0.0002676288234886,0.0234778163485697
20,16,207,1,NG,1,35,pos+ngs_shank,non_anchored,0.9407667622219644,0.0271639697216786,2.0341557623759776e-05,0.0271436281640549
20,16,207,1,NG,2,46,pos+ngs_shank,anchored,0.0592332377780355,0.0250678569779073,-0.0002676288234886,0.0253354858013959
20,16,207,1,NG,2,46,pos+ngs_shank,non_anchored,0.9407667622219644,0.0226877771434623,2.0341557623759776e-05,0.0226674355858386
20,16,207,1,NG,3,55,pos+ngs_shank,anchored,0.0592332377780355,0.0181756253349841,-0.0002676288234886,0.0184432541584728
20,16,207,1,NG,3,55,pos+ngs_shank,non_anchored,0.9407667622219644,0.0135698261326188,2.0341557623759776e-05,0.013549484574995
20,20,207,1,NG,1,87,pos+ngs_shank,anchored,0.1437144312318696,0.0203520102116875,0.0110918879950334,0.009260122216654
20,20,207,1,NG,1,87,pos+ngs_shank,non_anchored,0.8562855687681303,0.0213841939435817,0.0032380638872532,0.0181461300563284
20,21,207,2,NG,2,69,pos+ngs_shank,anchored,0.0380561995939784,0.00825822331994,-0.0027340686692722,0.0109922919892123
20,21,207,2,NG,2,69,pos+ngs_shank,non_anchored,0.9619438004060216,0.0059805001953262,-0.0020784521294938,0.0080589523248201
21,15,207,1,NG,0,75,pos+ngs_shank,anchored,0.31999888910489627,0.05314741426202807,0.014103851391262912,0.03904356287076516
21,15,207,1,NG,0,75,pos+ngs_shank,non_anchored,0.6800011108951037,0.02776634409000467,-0.004322400430466278,0.032088744520470946
21,15,207,1,NG,1,69,pos+ngs_shank,anchored,0.31999888910489627,0.08345344365434049,0.014103851391262912,0.06934959226307758
21,15,207,1,NG,1,69,pos+ngs_shank,non_anchored,0.6800011108951037,0.0612184506677782,-0.004322400430466278,0.06554085109824448
21,15,207,1,NG,2,48,pos+ngs_shank,anchored,0.31999888910489627,0.06022041303925396,0.014103851391262912,0.04611656164799105
21,15,207,1,NG,2,48,pos+ngs_shank,non_anchored,0.6800011108951037,0.04596682112504602,-0.004322400430466278,0.0502892215555123
