mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,16,303,3,GC,0,28,pos+ngs_shank,anchored,0.23614862439035167,0.031737740666236025,0.022638015056152372,0.009099725610083653
20,16,303,3,GC,0,28,pos+ngs_shank,non_anchored,0.7638513756096483,0.025627070995346557,0.016957199616337237,0.00866987137900932
20,16,303,3,GC,1,36,pos+ngs_shank,anchored,0.23614862439035167,0.03031977662617036,0.022638015056152372,0.007681761570017986
20,16,303,3,GC,1,36,pos+ngs_shank,non_anchored,0.7638513756096483,0.025964079276263985,0.016957199616337237,0.009006879659926748
20,16,303,3,GC,2,46,pos+ngs_shank,anchored,0.23614862439035167,0.034337137640965465,0.022638015056152372,0.011699122584813093
20,16,303,3,GC,2,46,pos+ngs_shank,non_anchored,0.7638513756096483,0.029028236560780685,0.016957199616337237,0.012071036944443447
20,16,303,3,GC,3,55,pos+ngs_shank,anchored,0.23614862439035167,0.03958320602251919,0.022638015056152372,0.01694519096636682
20,16,303,3,GC,3,55,pos+ngs_shank,non_anchored,0.7638513756096483,0.039672015381911785,0.016957199616337237,0.022714815765574548
20,18,303,2,NG,0,2,pos+ngs_shank,anchored,0.03776547888437526,0.005236970296491172,-0.0012585420540593972,0.00649551235055057
20,18,303,2,NG,0,2,pos+ngs_shank,non_anchored,0.9622345211156248,0.005087008372638868,-0.0019085491010757405,0.006995557473714609
20,18,303,2,NG,1,33,pos+ngs_shank,anchored,0.03776547888437526,0.03547163391492891,-0.0012585420540593972,0.03673017596898831
20,18,303,2,NG,1,33,pos+ngs_shank,non_anchored,0.9622345211156248,0.03799275715058614,-0.0019085491010757405,0.03990130625166188
20,18,303,2,NG,2,46,pos+ngs_shank,anchored,0.03776547888437526,0.020730811897934798,-0.0012585420540593972,0.021989353951994195
20,18,303,2,NG,2,46,pos+ngs_shank,non_anchored,0.9622345211156248,0.030876397853230153,-0.0019085491010757405,0.032784946954305894
20,18,303,2,NG,3,23,pos+ngs_shank,anchored,0.03776547888437526,0.006552343847198605,-0.0012585420540593972,0.007810885901258002
20,18,303,2,NG,3,23,pos+ngs_shank,non_anchored,0.9622345211156248,0.0033601367539393134,-0.0019085491010757405,0.005268685855015054
