mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,14,360,3,NG,0,2,pos+ngs_shank,anchored,0.27273174115115534,0.027456017562127788,0.027877981029171495,-0.0004219634670437067
20,14,360,3,NG,0,2,pos+ngs_shank,non_anchored,0.7272682588488446,0.01698610589790195,0.021569880508982675,-0.0045837746110807265
20,14,360,3,NG,1,32,pos+ngs_shank,anchored,0.27273174115115534,0.027755763253593746,0.027877981029171495,-0.0001222177755777487
20,14,360,3,NG,1,32,pos+ngs_shank,non_anchored,0.7272682588488446,0.030694703144731883,0.021569880508982675,0.009124822635749208
20,14,360,3,NG,2,54,pos+ngs_shank,anchored,0.27273174115115534,0.029915860202262445,0.027877981029171495,0.0020378791730909507
20,14,360,3,NG,2,54,pos+ngs_shank,non_anchored,0.7272682588488446,0.03431503540945735,0.021569880508982675,0.012745154900474676
20,14,360,3,NG,3,20,pos+ngs_shank,anchored,0.27273174115115534,0.03171708149496966,0.027877981029171495,0.003839100465798162
20,14,360,3,NG,3,20,pos+ngs_shank,non_anchored,0.7272682588488446,0.03313792355585299,0.021569880508982675,0.011568043046870313
20,18,360,2,NG,0,2,pos+ngs_shank,anchored,0.15817225115188527,0.007700725779144935,0.006190145937661762,0.0015105798414831728
20,18,360,2,NG,0,2,pos+ngs_shank,non_anchored,0.8418277488481147,0.004830432636637405,0.002942757534579732,0.0018876751020576732
20,18,360,2,NG,1,33,pos+ngs_shank,anchored,0.15817225115188527,0.021324645904585493,0.006190145937661762,0.015134499966923731
20,18,360,2,NG,1,33,pos+ngs_shank,non_anchored,0.8418277488481147,0.020840867169389488,0.002942757534579732,0.017898109634809756
20,18,360,2,NG,2,46,pos+ngs_shank,anchored,0.15817225115188527,0.024299687061198227,0.006190145937661762,0.018109541123536466
20,18,360,2,NG,2,46,pos+ngs_shank,non_anchored,0.8418277488481147,0.02579854365623402,0.002942757534579732,0.022855786121654287
20,18,360,2,NG,3,23,pos+ngs_shank,anchored,0.15817225115188527,0.01009481004213253,0.006190145937661762,0.0039046641044707675
20,18,360,2,NG,3,23,pos+ngs_shank,non_anchored,0.8418277488481147,0.008247984439143652,0.002942757534579732,0.00530522690456392
