mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,16,281,3,NG,0,28,pos+ngs_shank,anchored,0.1504581683209332,0.0539246149317355,-0.0001386156640708,0.0540632305958063
20,16,281,3,NG,0,28,pos+ngs_shank,non_anchored,0.8495418316790667,0.0563355050217908,0.0004046969880978,0.0559308080336929
20,16,281,3,NG,1,36,pos+ngs_shank,anchored,0.1504581683209332,0.0498267425622908,-0.0001386156640708,0.0499653582263616
20,16,281,3,NG,1,36,pos+ngs_shank,non_anchored,0.8495418316790667,0.049132588507011,0.0004046969880978,0.0487278915189132
20,16,281,3,NG,2,46,pos+ngs_shank,anchored,0.1504581683209332,0.0517925847946419,-0.0001386156640708,0.0519312004587128
20,16,281,3,NG,2,46,pos+ngs_shank,non_anchored,0.8495418316790667,0.0544493161045939,0.0004046969880978,0.054044619116496
20,16,281,3,NG,3,54,pos+ngs_shank,anchored,0.1504581683209332,0.030683290729616,-0.0001386156640708,0.0308219063936868
20,16,281,3,NG,3,54,pos+ngs_shank,non_anchored,0.8495418316790667,0.0315444503542537,0.0004046969880978,0.0311397533661559
20,16,281,3,NG,0,28,pos+ngs_shank,anchored,0.1504581683209332,0.0539246149317355,-0.0001386156640708,0.0540632305958063
20,16,281,3,NG,0,28,pos+ngs_shank,non_anchored,0.8495418316790667,0.0563355050217908,0.0004046969880978,0.0559308080336929
20,16,281,3,NG,1,36,pos+ngs_shank,anchored,0.1504581683209332,0.0498267425622908,-0.0001386156640708,0.0499653582263616
20,16,281,3,NG,1,36,pos+ngs_shank,non_anchored,0.8495418316790667,0.049132588507011,0.0004046969880978,0.0487278915189132
20,16,281,3,NG,2,46,pos+ngs_shank,anchored,0.1504581683209332,0.0517925847946419,-0.0001386156640708,0.0519312004587128
20,16,281,3,NG,2,46,pos+ngs_shank,non_anchored,0.8495418316790667,0.0544493161045939,0.0004046969880978,0.054044619116496
20,16,281,3,NG,3,54,pos+ngs_shank,anchored,0.1504581683209332,0.030683290729616,-0.0001386156640708,0.0308219063936868
20,16,281,3,NG,3,54,pos+ngs_shank,non_anchored,0.8495418316790667,0.0315444503542537,0.0004046969880978,0.0311397533661559
20,17,281,2,NG,1,22,pos+ngs_shank,anchored,0.1311369903295069,0.0151681593336039,0.0035322004093608,0.011635958924243
20,17,281,2,NG,1,22,pos+ngs_shank,non_anchored,0.868863009670493,0.0239620814805543,0.0040726143019128,0.0198894671786414
20,17,281,2,NG,2,23,pos+ngs_shank,anchored,0.1311369903295069,0.010356555817979,0.0035322004093608,0.0068243554086181
20,17,281,2,NG,2,23,pos+ngs_shank,non_anchored,0.868863009670493,0.0194373586371249,0.0040726143019128,0.015364744335212
20,17,281,2,NG,3,24,pos+ngs_shank,anchored,0.1311369903295069,0.0125409972773619,0.0035322004093608,0.009008796868001
20,17,281,2,NG,3,24,pos+ngs_shank,non_anchored,0.868863009670493,0.0138408778315458,0.0040726143019128,0.009768263529633
20,16,281,3,NG,0,28,pos+ngs_shank,anchored,0.1504581683209332,0.0539246149317355,-0.0001386156640708,0.0540632305958063
20,16,281,3,NG,0,28,pos+ngs_shank,non_anchored,0.8495418316790667,0.0563355050217908,0.0004046969880978,0.0559308080336929
20,16,281,3,NG,1,36,pos+ngs_shank,anchored,0.1504581683209332,0.0498267425622908,-0.0001386156640708,0.0499653582263616
20,16,281,3,NG,1,36,pos+ngs_shank,non_anchored,0.8495418316790667,0.049132588507011,0.0004046969880978,0.0487278915189132
20,16,281,3,NG,2,46,pos+ngs_shank,anchored,0.1504581683209332,0.0517925847946419,-0.0001386156640708,0.0519312004587128
20,16,281,3,NG,2,46,pos+ngs_shank,non_anchored,0.8495418316790667,0.0544493161045939,0.0004046969880978,0.054044619116496
20,16,281,3,NG,3,54,pos+ngs_shank,anchored,0.1504581683209332,0.030683290729616,-0.0001386156640708,0.0308219063936868
20,16,281,3,NG,3,54,pos+ngs_shank,non_anchored,0.8495418316790667,0.0315444503542537,0.0004046969880978,0.0311397533661559
20,17,281,2,NG,1,22,pos+ngs_shank,anchored,0.1311369903295069,0.0151681593336039,0.0035322004093608,0.011635958924243
20,17,281,2,NG,1,22,pos+ngs_shank,non_anchored,0.868863009670493,0.0239620814805543,0.0040726143019128,0.0198894671786414
20,17,281,2,NG,2,23,pos+ngs_shank,anchored,0.1311369903295069,0.010356555817979,0.0035322004093608,0.0068243554086181
20,17,281,2,NG,2,23,pos+ngs_shank,non_anchored,0.868863009670493,0.0194373586371249,0.0040726143019128,0.015364744335212
20,17,281,2,NG,3,24,pos+ngs_shank,anchored,0.1311369903295069,0.0125409972773619,0.0035322004093608,0.009008796868001
20,17,281,2,NG,3,24,pos+ngs_shank,non_anchored,0.868863009670493,0.0138408778315458,0.0040726143019128,0.009768263529633
20,19,281,2,NG,0,3,pos+ngs_shank,anchored,0.2396649141560679,0.0191360030536974,0.0058294001776926,0.0133066028760048
20,19,281,2,NG,0,3,pos+ngs_shank,non_anchored,0.7603350858439321,0.0174996299222649,0.0030356692299122,0.0144639606923526
20,19,281,2,NG,1,25,pos+ngs_shank,anchored,0.2396649141560679,0.0179832354990584,0.0058294001776926,0.0121538353213658
20,19,281,2,NG,1,25,pos+ngs_shank,non_anchored,0.7603350858439321,0.0140800918407223,0.0030356692299122,0.01104442261081
20,19,281,2,NG,2,43,pos+ngs_shank,anchored,0.2396649141560679,0.020810914703116,0.0058294001776926,0.0149815145254234
20,19,281,2,NG,2,43,pos+ngs_shank,non_anchored,0.7603350858439321,0.0169444829212446,0.0030356692299122,0.0139088136913323
20,19,281,2,NG,3,19,pos+ngs_shank,anchored,0.2396649141560679,0.0076445518847525,0.0058294001776926,0.0018151517070599
20,19,281,2,NG,3,19,pos+ngs_shank,non_anchored,0.7603350858439321,0.0027368919851946,0.0030356692299122,-0.0002987772447176
21,17,281,1,NG,0,84,pos+ngs_shank,anchored,0.24550845740632238,0.021828541457571404,0.0031574641056396624,0.018671077351931742
21,17,281,1,NG,0,84,pos+ngs_shank,non_anchored,0.7544915425936776,0.011617030583579324,-0.002262295069455078,0.013879325653034402
21,17,281,1,NG,1,79,pos+ngs_shank,anchored,0.24550845740632238,0.046549628121172915,0.0031574641056396624,0.04339216401553325
21,17,281,1,NG,1,79,pos+ngs_shank,non_anchored,0.7544915425936776,0.03937599364690225,-0.002262295069455078,0.04163828871635733
21,17,281,1,NG,2,44,pos+ngs_shank,anchored,0.24550845740632238,0.052918607272761764,0.0031574641056396624,0.0497611431671221
21,17,281,1,NG,2,44,pos+ngs_shank,non_anchored,0.7544915425936776,0.04913629958482724,-0.002262295069455078,0.051398594654282315
