mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,16,278,3,NG,0,28,pos+ngs_shank,anchored,0.0436626953222091,0.0733790302958699,-0.0002317174064689,0.0736107477023388
20,16,278,3,NG,0,28,pos+ngs_shank,non_anchored,0.9563373046777908,0.0775720971561045,0.0001824737160136,0.0773896234400909
20,16,278,3,NG,1,36,pos+ngs_shank,anchored,0.0436626953222091,0.0643339126693156,-0.0002317174064689,0.0645656300757846
20,16,278,3,NG,1,36,pos+ngs_shank,non_anchored,0.9563373046777908,0.0723083668739205,0.0001824737160136,0.0721258931579068
20,16,278,3,NG,2,46,pos+ngs_shank,anchored,0.0436626953222091,0.0749287760166548,-0.0002317174064689,0.0751604934231238
20,16,278,3,NG,2,46,pos+ngs_shank,non_anchored,0.9563373046777908,0.0771264396688209,0.0001824737160136,0.0769439659528072
20,16,278,3,NG,3,54,pos+ngs_shank,anchored,0.0436626953222091,0.0312873036337634,-0.0002317174064689,0.0315190210402324
20,16,278,3,NG,3,54,pos+ngs_shank,non_anchored,0.9563373046777908,0.0357283713270147,0.0001824737160136,0.0355458976110011
20,16,278,3,NG,0,28,pos+ngs_shank,anchored,0.0436626953222091,0.0733790302958699,-0.0002317174064689,0.0736107477023388
20,16,278,3,NG,0,28,pos+ngs_shank,non_anchored,0.9563373046777908,0.0775720971561045,0.0001824737160136,0.0773896234400909
20,16,278,3,NG,1,36,pos+ngs_shank,anchored,0.0436626953222091,0.0643339126693156,-0.0002317174064689,0.0645656300757846
20,16,278,3,NG,1,36,pos+ngs_shank,non_anchored,0.9563373046777908,0.0723083668739205,0.0001824737160136,0.0721258931579068
20,16,278,3,NG,2,46,pos+ngs_shank,anchored,0.0436626953222091,0.0749287760166548,-0.0002317174064689,0.0751604934231238
20,16,278,3,NG,2,46,pos+ngs_shank,non_anchored,0.9563373046777908,0.0771264396688209,0.0001824737160136,0.0769439659528072
20,16,278,3,NG,3,54,pos+ngs_shank,anchored,0.0436626953222091,0.0312873036337634,-0.0002317174064689,0.0315190210402324
20,16,278,3,NG,3,54,pos+ngs_shank,non_anchored,0.9563373046777908,0.0357283713270147,0.0001824737160136,0.0355458976110011
20,19,278,2,NG,0,3,pos+ngs_shank,anchored,0.0227917275682279,0.0082459846048374,-0.0148364793944832,0.0230824639993207
20,19,278,2,NG,0,3,pos+ngs_shank,non_anchored,0.977208272431772,0.013604292089125,-0.0012900149760317,0.0148943070651568
20,19,278,2,NG,1,25,pos+ngs_shank,anchored,0.0227917275682279,0.0143000213803902,-0.0148364793944832,0.0291365007748735
20,19,278,2,NG,1,25,pos+ngs_shank,non_anchored,0.977208272431772,0.0114023041950895,-0.0012900149760317,0.0126923191711213
20,19,278,2,NG,2,43,pos+ngs_shank,anchored,0.0227917275682279,-0.0047738060301996,-0.0148364793944832,0.0100626733642836
20,19,278,2,NG,2,43,pos+ngs_shank,non_anchored,0.977208272431772,0.0143536268802452,-0.0012900149760317,0.0156436418562769
20,19,278,2,NG,3,19,pos+ngs_shank,anchored,0.0227917275682279,-0.0094287645708808,-0.0148364793944832,0.0054077148236024
20,19,278,2,NG,3,19,pos+ngs_shank,non_anchored,0.977208272431772,-0.0003858918197963,-0.0012900149760317,0.0009041231562354
21,16,278,1,NG,0,50,pos+ngs_shank,anchored,0.4525190455065749,0.012596699185373317,0.004802078567501145,0.007794620617872172
21,16,278,1,NG,0,50,pos+ngs_shank,non_anchored,0.5474809544934252,0.01473549804591856,0.006060256156447785,0.008675241889470775
21,16,278,1,NG,1,39,pos+ngs_shank,anchored,0.4525190455065749,0.032790684495979994,0.004802078567501145,0.02798860592847885
21,16,278,1,NG,1,39,pos+ngs_shank,non_anchored,0.5474809544934252,0.030855231332172495,0.006060256156447785,0.02479497517572471
21,16,278,1,NG,2,30,pos+ngs_shank,anchored,0.4525190455065749,0.01826933904472139,0.004802078567501145,0.013467260477220244
21,16,278,1,NG,2,30,pos+ngs_shank,non_anchored,0.5474809544934252,0.015963527140250844,0.006060256156447785,0.009903270983803059
21,16,278,1,NG,3,52,pos+ngs_shank,anchored,0.4525190455065749,0.027216832599145424,0.004802078567501145,0.02241475403164428
21,16,278,1,NG,3,52,pos+ngs_shank,non_anchored,0.5474809544934252,0.016530736053228523,0.006060256156447785,0.010470479896780738
