mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,18,269,2,NG,0,2,pos+ngs_shank,anchored,0.1308105455437716,-0.0231404833052308,-0.0169788784480608,-0.0061616048571699
20,18,269,2,NG,0,2,pos+ngs_shank,non_anchored,0.8691894544562283,0.0008721311321414,0.0052040264861717,-0.0043318953540303
20,18,269,2,NG,1,33,pos+ngs_shank,anchored,0.1308105455437716,0.0266861689705319,-0.0169788784480608,0.0436650474185928
20,18,269,2,NG,1,33,pos+ngs_shank,non_anchored,0.8691894544562283,0.0408087880016793,0.0052040264861717,0.0356047615155075
20,18,269,2,NG,2,46,pos+ngs_shank,anchored,0.1308105455437716,0.0151151634428073,-0.0169788784480608,0.0320940418908682
20,18,269,2,NG,2,46,pos+ngs_shank,non_anchored,0.8691894544562283,0.0305859276836292,0.0052040264861717,0.0253819011974574
20,18,269,2,NG,3,23,pos+ngs_shank,anchored,0.1308105455437716,0.0011607383352161,-0.0169788784480608,0.018139616783277
20,18,269,2,NG,3,23,pos+ngs_shank,non_anchored,0.8691894544562283,0.0228595391958784,0.0052040264861717,0.0176555127097066
21,17,269,1,NG,0,84,pos+ngs_shank,anchored,0.3914445764725853,0.013951594147299184,0.006179322172775725,0.007772271974523459
21,17,269,1,NG,0,84,pos+ngs_shank,non_anchored,0.6085554235274147,0.010902417075687398,0.0040882281095760975,0.006814188966111301
21,17,269,1,NG,1,79,pos+ngs_shank,anchored,0.3914445764725853,0.026307292148542105,0.006179322172775725,0.02012796997576638
21,17,269,1,NG,1,79,pos+ngs_shank,non_anchored,0.6085554235274147,0.02052641092796903,0.0040882281095760975,0.016438182818392932
21,17,269,1,NG,2,44,pos+ngs_shank,anchored,0.3914445764725853,0.018041634904130355,0.006179322172775725,0.01186231273135463
21,17,269,1,NG,2,44,pos+ngs_shank,non_anchored,0.6085554235274147,0.014960883664604019,0.0040882281095760975,0.010872655555027921
