mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,16,137,0,NG,0,27,pos+ngs_shank,anchored,0.05157776709915105,0.15455054667157353,0.018637798380655046,0.13591274829091848
20,16,137,0,NG,0,27,pos+ngs_shank,non_anchored,0.9484222329008489,0.15501293349654344,0.005058524599533265,0.14995440889701017
20,16,137,0,NG,1,36,pos+ngs_shank,anchored,0.05157776709915105,0.097986758025012,0.018637798380655046,0.07934895964435695
20,16,137,0,NG,1,36,pos+ngs_shank,non_anchored,0.9484222329008489,0.0896689309342883,0.005058524599533265,0.08461040633475503
20,16,137,0,NG,2,46,pos+ngs_shank,anchored,0.05157776709915105,0.11890738630511777,0.018637798380655046,0.10026958792446272
20,16,137,0,NG,2,46,pos+ngs_shank,non_anchored,0.9484222329008489,0.08849943903034041,0.005058524599533265,0.08344091443080714
20,16,137,0,NG,3,55,pos+ngs_shank,anchored,0.05157776709915105,0.03199403292055025,0.018637798380655046,0.013356234539895206
20,16,137,0,NG,3,55,pos+ngs_shank,non_anchored,0.9484222329008489,0.037255454860896875,0.005058524599533265,0.03219693026136361
20,19,137,1,NG,0,3,pos+ngs_shank,anchored,0.11189707454351099,0.02603347223608965,0.004229163312980289,0.02180430892310936
20,19,137,1,NG,0,3,pos+ngs_shank,non_anchored,0.8881029254564891,0.021642209287730974,0.0027226998515184064,0.018919509436212567
20,19,137,1,NG,1,24,pos+ngs_shank,anchored,0.11189707454351099,0.043622462563053355,0.004229163312980289,0.039393299250073066
20,19,137,1,NG,1,24,pos+ngs_shank,non_anchored,0.8881029254564891,0.03625360163313096,0.0027226998515184064,0.033530901781612554
20,19,137,1,NG,2,44,pos+ngs_shank,anchored,0.11189707454351099,0.020637978826133385,0.004229163312980289,0.016408815513153097
20,19,137,1,NG,2,44,pos+ngs_shank,non_anchored,0.8881029254564891,0.020148065906604118,0.0027226998515184064,0.01742536605508571
20,19,137,1,NG,3,19,pos+ngs_shank,anchored,0.11189707454351099,0.007542606414065012,0.004229163312980289,0.003313443101084723
20,19,137,1,NG,3,19,pos+ngs_shank,non_anchored,0.8881029254564891,0.007068348954878956,0.0027226998515184064,0.004345649103360549
