mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,14,428,3,NG,0,2,pos+ngs_shank,anchored,0.481816245501166,0.005364431134689,0.0066646122727452,-0.0013001811380561
20,14,428,3,NG,0,2,pos+ngs_shank,non_anchored,0.518183754498834,0.0054783649405993,0.0042851600551377,0.0011932048854615
20,14,428,3,NG,1,32,pos+ngs_shank,anchored,0.481816245501166,0.019756764624883,0.0066646122727452,0.0130921523521377
20,14,428,3,NG,1,32,pos+ngs_shank,non_anchored,0.518183754498834,0.0184024212060036,0.0042851600551377,0.0141172611508658
20,14,428,3,NG,2,54,pos+ngs_shank,anchored,0.481816245501166,0.0155947968536491,0.0066646122727452,0.0089301845809038
20,14,428,3,NG,2,54,pos+ngs_shank,non_anchored,0.518183754498834,0.0127663042518741,0.0042851600551377,0.0084811441967364
20,14,428,3,NG,3,20,pos+ngs_shank,anchored,0.481816245501166,0.0333786107189326,0.0066646122727452,0.0267139984461873
20,14,428,3,NG,3,20,pos+ngs_shank,non_anchored,0.518183754498834,0.0266323696211401,0.0042851600551377,0.0223472095660023
20,14,428,3,NG,0,2,pos+ngs_shank,anchored,0.481816245501166,0.005364431134689,0.0066646122727452,-0.0013001811380561
20,14,428,3,NG,0,2,pos+ngs_shank,non_anchored,0.518183754498834,0.0054783649405993,0.0042851600551377,0.0011932048854615
20,14,428,3,NG,1,32,pos+ngs_shank,anchored,0.481816245501166,0.019756764624883,0.0066646122727452,0.0130921523521377
20,14,428,3,NG,1,32,pos+ngs_shank,non_anchored,0.518183754498834,0.0184024212060036,0.0042851600551377,0.0141172611508658
20,14,428,3,NG,2,54,pos+ngs_shank,anchored,0.481816245501166,0.0155947968536491,0.0066646122727452,0.0089301845809038
20,14,428,3,NG,2,54,pos+ngs_shank,non_anchored,0.518183754498834,0.0127663042518741,0.0042851600551377,0.0084811441967364
20,14,428,3,NG,3,20,pos+ngs_shank,anchored,0.481816245501166,0.0333786107189326,0.0066646122727452,0.0267139984461873
20,14,428,3,NG,3,20,pos+ngs_shank,non_anchored,0.518183754498834,0.0266323696211401,0.0042851600551377,0.0223472095660023
20,17,428,3,NG,1,22,pos+ngs_shank,anchored,0.4243698644577477,0.0217898121739618,0.0137986616337115,0.0079911505402502
20,17,428,3,NG,1,22,pos+ngs_shank,non_anchored,0.5756301355422523,0.0236527955656147,0.0195756166670663,0.0040771788985484
20,17,428,3,NG,2,24,pos+ngs_shank,anchored,0.4243698644577477,0.0218884171304734,0.0137986616337115,0.0080897554967618
20,17,428,3,NG,2,24,pos+ngs_shank,non_anchored,0.5756301355422523,0.0215267816189763,0.0195756166670663,0.00195116495191
20,17,428,3,NG,3,23,pos+ngs_shank,anchored,0.4243698644577477,0.0204083958534754,0.0137986616337115,0.0066097342197638
20,17,428,3,NG,3,23,pos+ngs_shank,non_anchored,0.5756301355422523,0.021874406895061,0.0195756166670663,0.0022987902279947
20,14,428,3,NG,0,2,pos+ngs_shank,anchored,0.481816245501166,0.005364431134689,0.0066646122727452,-0.0013001811380561
20,14,428,3,NG,0,2,pos+ngs_shank,non_anchored,0.518183754498834,0.0054783649405993,0.0042851600551377,0.0011932048854615
