mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,14,102,1,NG,0,2,pos+ngs_shank,anchored,0.0147457988126901,-0.5671761998911158,-0.5890580413609525,0.0218818414698367
20,14,102,1,NG,0,2,pos+ngs_shank,non_anchored,0.98525420118731,0.0034865831451084,-0.0023802600779003,0.0058668432230087
20,14,102,1,NG,1,31,pos+ngs_shank,anchored,0.0147457988126901,-0.2899870519605017,-0.5890580413609525,0.2990709894004508
20,14,102,1,NG,1,31,pos+ngs_shank,non_anchored,0.98525420118731,0.0653708262135538,-0.0023802600779003,0.0677510862914542
20,14,102,1,NG,2,54,pos+ngs_shank,anchored,0.0147457988126901,-0.5240600002367357,-0.5890580413609525,0.0649980411242168
20,14,102,1,NG,2,54,pos+ngs_shank,non_anchored,0.98525420118731,0.0447390815346184,-0.0023802600779003,0.0471193416125188
20,14,102,1,NG,3,21,pos+ngs_shank,anchored,0.0147457988126901,-0.5744238184032866,-0.5890580413609525,0.0146342229576659
20,14,102,1,NG,3,21,pos+ngs_shank,non_anchored,0.98525420118731,0.0165143800051142,-0.0023802600779003,0.0188946400830146
20,14,102,1,NG,0,2,pos+ngs_shank,anchored,0.0147457988126901,-0.5671761998911158,-0.5890580413609525,0.0218818414698367
20,14,102,1,NG,0,2,pos+ngs_shank,non_anchored,0.98525420118731,0.0034865831451084,-0.0023802600779003,0.0058668432230087
20,14,102,1,NG,1,31,pos+ngs_shank,anchored,0.0147457988126901,-0.2899870519605017,-0.5890580413609525,0.2990709894004508
20,14,102,1,NG,1,31,pos+ngs_shank,non_anchored,0.98525420118731,0.0653708262135538,-0.0023802600779003,0.0677510862914542
20,14,102,1,NG,2,54,pos+ngs_shank,anchored,0.0147457988126901,-0.5240600002367357,-0.5890580413609525,0.0649980411242168
20,14,102,1,NG,2,54,pos+ngs_shank,non_anchored,0.98525420118731,0.0447390815346184,-0.0023802600779003,0.0471193416125188
20,14,102,1,NG,3,21,pos+ngs_shank,anchored,0.0147457988126901,-0.5744238184032866,-0.5890580413609525,0.0146342229576659
20,14,102,1,NG,3,21,pos+ngs_shank,non_anchored,0.98525420118731,0.0165143800051142,-0.0023802600779003,0.0188946400830146
20,16,102,0,NG,0,27,pos+ngs_shank,anchored,0.2652515645108729,0.1863233197898303,0.0263460900522282,0.1599772297376021
20,16,102,0,NG,0,27,pos+ngs_shank,non_anchored,0.7347484354891272,0.1886765871876661,0.0227941131792969,0.1658824740083692
20,16,102,0,NG,1,36,pos+ngs_shank,anchored,0.2652515645108729,0.1584970874300577,0.0263460900522282,0.1321509973778295
20,16,102,0,NG,1,36,pos+ngs_shank,non_anchored,0.7347484354891272,0.1602165899181755,0.0227941131792969,0.1374224767388786
20,16,102,0,NG,2,46,pos+ngs_shank,anchored,0.2652515645108729,0.1606691735308397,0.0263460900522282,0.1343230834786115
20,16,102,0,NG,2,46,pos+ngs_shank,non_anchored,0.7347484354891272,0.1673843417187934,0.0227941131792969,0.1445902285394965
20,16,102,0,NG,3,55,pos+ngs_shank,anchored,0.2652515645108729,0.1008740871300077,0.0263460900522282,0.0745279970777795
20,16,102,0,NG,3,55,pos+ngs_shank,non_anchored,0.7347484354891272,0.10462182162782,0.0227941131792969,0.0818277084485231
20,14,102,1,NG,0,2,pos+ngs_shank,anchored,0.0147457988126901,-0.5671761998911158,-0.5890580413609525,0.0218818414698367
20,14,102,1,NG,0,2,pos+ngs_shank,non_anchored,0.98525420118731,0.0034865831451084,-0.0023802600779003,0.0058668432230087
20,14,102,1,NG,1,31,pos+ngs_shank,anchored,0.0147457988126901,-0.2899870519605017,-0.5890580413609525,0.2990709894004508
