mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,anchor_mode,prop_anchor_mode,pR2_cond,pR2_pos_cond,delta_pR2
20,15,178,2,NG,0,1,pos+ngs_shank,anchored,0.055027040739843866,-0.008955197888865118,-0.006021217510572496,-0.002933980378292622
20,15,178,2,NG,0,1,pos+ngs_shank,non_anchored,0.9449729592601561,-0.009004724286663768,-0.010734468471932601,0.0017297441852688333
20,15,178,2,NG,1,24,pos+ngs_shank,anchored,0.055027040739843866,-0.011016217223904778,-0.006021217510572496,-0.004994999713332282
20,15,178,2,NG,1,24,pos+ngs_shank,non_anchored,0.9449729592601561,0.002122063006695596,-0.010734468471932601,0.012856531478628197
20,15,178,2,NG,2,9,pos+ngs_shank,anchored,0.055027040739843866,-0.0103486159597026,-0.006021217510572496,-0.004327398449130104
20,15,178,2,NG,2,9,pos+ngs_shank,non_anchored,0.9449729592601561,-0.00027581193466663656,-0.010734468471932601,0.010458656537265965
20,15,178,2,NG,3,15,pos+ngs_shank,anchored,0.055027040739843866,0.0021617347848795765,-0.006021217510572496,0.008182952295452073
20,15,178,2,NG,3,15,pos+ngs_shank,non_anchored,0.9449729592601561,0.012109675421311361,-0.010734468471932601,0.022844143893243962
20,16,178,1,NG,0,28,pos+ngs_shank,anchored,0.08987169077642822,0.019513611072349057,0.002951007317263943,0.016562603755085115
20,16,178,1,NG,0,28,pos+ngs_shank,non_anchored,0.9101283092235718,0.01818063349323229,0.00473666724043853,0.01344396625279376
20,16,178,1,NG,1,35,pos+ngs_shank,anchored,0.08987169077642822,0.023196299148108168,0.002951007317263943,0.020245291830844225
20,16,178,1,NG,1,35,pos+ngs_shank,non_anchored,0.9101283092235718,0.020343979464728768,0.00473666724043853,0.015607312224290237
20,16,178,1,NG,2,46,pos+ngs_shank,anchored,0.08987169077642822,0.020739651632268652,0.002951007317263943,0.01778864431500471
20,16,178,1,NG,2,46,pos+ngs_shank,non_anchored,0.9101283092235718,0.018923222488686164,0.00473666724043853,0.014186555248247634
20,16,178,1,NG,3,55,pos+ngs_shank,anchored,0.08987169077642822,0.010901494153251257,0.002951007317263943,0.007950486835987314
20,16,178,1,NG,3,55,pos+ngs_shank,non_anchored,0.9101283092235718,0.012554929118482439,0.00473666724043853,0.007818261878043908
