mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,26,106,GC,lateral,3655.8228812487646,,,pos,-0.003002475859251408,
20,26,106,GC,lateral,3655.8228812487646,lateral,106.0,pos+ngs_lateral,0.0058794750213341795,True
