mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
26,13,285,GC,lateral,3510.0,,,pos,0.01712119815733896,
26,13,285,GC,lateral,3510.0,lateral,80.0,pos+ngs_lateral,0.04074830196979586,True
26,13,285,GC,lateral,3510.0,medial,1.0,pos+ngs_medial,0.015421246238670949,False
