mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,14,270,NG,lateral,3510.0,,,pos,0.0019509855403073485,
20,14,270,NG,lateral,3510.0,lateral,74.0,pos+ngs_lateral,0.04088066728545747,True
20,14,270,NG,lateral,3510.0,medial,34.0,pos+ngs_medial,0.03235431801043588,False
