mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
21,21,282,GC,medial,3197.576514785785,,,pos,-0.00896076679047052,
21,21,282,GC,medial,3197.576514785785,medial,131.0,pos+ngs_medial,0.04273500267221336,True
