mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
21,16,513,GC,medial,3195.5893998380225,,,pos,0.01747593502958402,
21,16,513,GC,medial,3195.5893998380225,lateral,120.0,pos+ngs_lateral,0.04037768294634882,False
21,16,513,GC,medial,3195.5893998380225,medial,52.0,pos+ngs_medial,0.05611401079952485,True
