mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
21,16,476,GC,medial,3193.1055061533184,,,pos,0.010068102142802427,
21,16,476,GC,medial,3193.1055061533184,lateral,120.0,pos+ngs_lateral,0.03533281727586122,False
21,16,476,GC,medial,3193.1055061533184,medial,52.0,pos+ngs_medial,0.0749466966860873,True
