mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,15,85,NG,medial,3330.0,,,pos,-0.00047867527543326015,
20,15,85,NG,medial,3330.0,lateral,25.0,pos+ngs_lateral,0.004647272480847908,False
20,15,85,NG,medial,3330.0,medial,24.0,pos+ngs_medial,0.009606809992086907,True
