mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
21,23,277,GC,lateral,3606.6899693797895,,,pos,0.1711831629011967,
21,23,277,GC,lateral,3606.6899693797895,lateral,188.0,pos+ngs_lateral,0.31082943246766526,True
