mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
21,21,449,GC,medial,3204.2002312783297,,,pos,0.03716619435491451,
21,21,449,GC,medial,3204.2002312783297,medial,131.0,pos+ngs_medial,0.056397757258556794,True
