mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,14,37,NG,medial,3150.0,,,pos,-0.046163138672666706,
20,14,37,NG,medial,3150.0,lateral,75.0,pos+ngs_lateral,0.01315869962737053,False
20,14,37,NG,medial,3150.0,medial,33.0,pos+ngs_medial,0.015799668051769255,True
