mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,23,180,GC,medial,3330.0,,,pos,-0.0018582548286206868,
20,23,180,GC,medial,3330.0,medial,61.0,pos+ngs_medial,0.016971536475608406,True
