mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,26,63,GC,lateral,3655.5384125650944,,,pos,-0.00035715487101117827,
20,26,63,GC,lateral,3655.5384125650944,lateral,106.0,pos+ngs_lateral,0.07058496368283543,True
