mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
21,21,276,GC,medial,3197.079736048845,,,pos,0.0005306242702466157,
21,21,276,GC,medial,3197.079736048845,medial,131.0,pos+ngs_medial,0.03670763858747576,True
