mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
21,26,264,GC,medial,3202.2131163305667,,,pos,0.027938275624491617,
21,26,264,GC,medial,3202.2131163305667,medial,107.0,pos+ngs_medial,0.05962249608823524,True
