mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
29,20,333,GC,lateral,3510.0,,,pos,0.037519254707193674,
29,20,333,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0957450209108998,True
