mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,15,359,NG,lateral,3657.070167015628,,,pos,0.005926174920010352,
20,15,359,NG,lateral,3657.070167015628,lateral,24.0,pos+ngs_lateral,0.009459932341468736,True
20,15,359,NG,lateral,3657.070167015628,medial,25.0,pos+ngs_medial,0.007449739284153145,False
