mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,14,412,GC,lateral,3655.888527868073,,,pos,0.003801419732317346,
20,14,412,GC,lateral,3655.888527868073,lateral,75.0,pos+ngs_lateral,0.010884501753980924,True
20,14,412,GC,lateral,3655.888527868073,medial,34.0,pos+ngs_medial,0.0059015912507656585,False
