mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
25,24,236,GC,medial,3000.0,,,pos,0.008392294878608108,
25,24,236,GC,medial,3000.0,medial,34.0,pos+ngs_medial,0.07846122170697682,True
