mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
29,19,80,GC,medial,3270.0,,,pos,0.01418779046306703,
29,19,80,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.10428974548413168,True
