mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
27,24,339,GC,medial,3390.0,,,pos,0.015245373044367794,
27,24,339,GC,medial,3390.0,medial,136.0,pos+ngs_medial,0.0864963461447656,True
