mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
21,18,218,GC,lateral,3606.0000044617263,,,pos,8.228384106345742e-06,
21,18,218,GC,lateral,3606.0000044617263,lateral,150.0,pos+ngs_lateral,0.21768843884713202,True
