mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,15,321,NG,lateral,3656.5449940611593,,,pos,0.05395287307436143,
20,15,321,NG,lateral,3656.5449940611593,lateral,24.0,pos+ngs_lateral,0.06375914016890291,True
20,15,321,NG,lateral,3656.5449940611593,medial,25.0,pos+ngs_medial,0.05043767585756187,False
