mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,18,134,GC,medial,3330.0,,,pos,0.013703545584829158,
20,18,134,GC,medial,3330.0,lateral,70.0,pos+ngs_lateral,0.049868560847800926,False
20,18,134,GC,medial,3330.0,medial,35.0,pos+ngs_medial,0.1944302532820382,True
