mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
20,16,153,NG,medial,3330.0,,,pos,0.010299034238632853,
20,16,153,NG,medial,3330.0,lateral,101.0,pos+ngs_lateral,0.023753848724838923,False
20,16,153,NG,medial,3330.0,medial,63.0,pos+ngs_medial,0.02719680432395788,True
