mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
21,22,281,GC,lateral,3484.161017121534,,,pos,0.005618877324798932,
21,22,281,GC,lateral,3484.161017121534,lateral,100.0,pos+ngs_lateral,0.0706066847448993,True
