mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
21,26,173,GC,medial,3196.748550224217,,,pos,0.005982911260807478,
21,26,173,GC,medial,3196.748550224217,medial,107.0,pos+ngs_medial,0.02843321937467097,True
