mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
28,25,158,GC,medial,3120.0,,,pos,0.00703550609440774,
28,25,158,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.07966083737403212,False
28,25,158,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.2075897209511532,True
