mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
28,23,250,GC,lateral,3600.0,,,pos,-0.004129398965593533,
28,23,250,GC,lateral,3600.0,lateral,81.0,pos+ngs_lateral,0.018460366993794174,True
28,23,250,GC,lateral,3600.0,medial,25.0,pos+ngs_medial,0.03720281914809994,False
