mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region
28,23,194,GC,medial,3360.0,,,pos,-0.0014218520214455467,
28,23,194,GC,medial,3360.0,lateral,81.0,pos+ngs_lateral,0.01856326980567411,False
28,23,194,GC,medial,3360.0,medial,25.0,pos+ngs_medial,0.039923586441870405,True
