mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
21,21,1,274,,pos,0.0066807779158092,
21,21,1,274,139.0,pos+cell,0.003773150314712592,495.00000000000057
21,21,1,274,150.0,pos+cell,0.0060185978974944265,450.0000000000001
21,21,1,274,164.0,pos+cell,0.007164450896939833,435.0
21,21,1,274,185.0,pos+cell,0.029402503885976795,344.9999999999999
21,21,1,274,188.0,pos+cell,0.009627101282329053,315.00000000000057
21,21,1,274,203.0,pos+cell,0.009219837603507409,240.00000000000065
21,21,1,274,207.0,pos+cell,0.027178645185304218,254.9999999999999
21,21,1,274,219.0,pos+cell,0.007113006622326135,195.00000000000026
21,21,1,274,221.0,pos+cell,0.010207579915290598,180.0000000000001
21,21,1,274,222.0,pos+cell,0.0074262809449079595,195.00000000000026
21,21,1,274,245.0,pos+cell,0.015785931605114035,105.00000000000023
21,21,1,274,247.0,pos+cell,0.012753469478120893,105.00000000000023
21,21,1,274,251.0,pos+cell,0.0076272889054784685,60.000000000000234
21,21,1,274,252.0,pos+cell,0.005286697852434652,60.000000000000234
21,21,1,274,253.0,pos+cell,0.012611946241025762,74.99999999999989
21,21,1,274,254.0,pos+cell,0.006604737692030393,60.000000000000234
21,21,1,274,255.0,pos+cell,0.011387860607823496,60.000000000000234
21,21,1,274,259.0,pos+cell,0.012060365319247434,60.000000000000234
21,21,1,274,263.0,pos+cell,0.011193097946752616,45.000000000000455
21,21,1,274,264.0,pos+cell,0.036118447163716094,45.000000000000455
21,21,1,274,265.0,pos+cell,0.003764589811200203,30.000000000000345
21,21,1,274,266.0,pos+cell,0.006911300144496401,45.000000000000455
21,21,1,274,272.0,pos+cell,0.007171561125641812,15.000000000000234
21,21,1,274,275.0,pos+cell,0.0062526406041798046,0.0
21,21,1,274,276.0,pos+cell,0.005389995939314584,15.000000000000234
21,21,1,274,280.0,pos+cell,0.012676626666499413,15.000000000000105
21,21,1,274,281.0,pos+cell,0.003260737858274243,15.000000000000105
21,21,1,274,282.0,pos+cell,0.0071999111242934235,29.999999999999755
21,21,1,274,283.0,pos+cell,0.007846768243952052,15.000000000000105
21,21,1,274,284.0,pos+cell,0.05213148148317387,29.999999999999755
21,21,1,274,288.0,pos+cell,0.0073641309573235225,44.999999999999545
21,21,1,274,293.0,pos+cell,0.009364156636789089,89.99999999999993
21,21,1,274,294.0,pos+cell,0.008368954602603673,89.99999999999993
21,21,1,274,296.0,pos+cell,0.0182315880531262,59.99999999999965
21,21,1,274,308.0,pos+cell,0.0033391659057584342,105.0000000000001
21,21,1,274,359.0,pos+cell,0.00638455246008397,329.9999999999997
21,21,1,274,381.0,pos+cell,0.016249420813922232,374.99999999999966
21,21,1,274,449.0,pos+cell,0.009361964111671051,629.9999999999999
21,21,1,274,481.0,pos+cell,0.005046476942404443,749.9999999999999
21,21,1,274,502.0,pos+cell,0.004912473879832735,794.9999999999994
21,21,1,274,507.0,pos+cell,0.014945870800598438,810.0
