mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,25,1,154,,pos,0.012839614506756558,
28,25,1,154,99.0,pos+cell,0.01433100600552244,239.99999999999997
28,25,1,154,108.0,pos+cell,0.014587640854371097,194.99999999999986
28,25,1,154,126.0,pos+cell,0.013870701475990899,119.99999999999979
28,25,1,154,139.0,pos+cell,0.012943754608434032,75.00000000000001
28,25,1,154,140.0,pos+cell,0.020642406056320773,59.99999999999969
28,25,1,154,147.0,pos+cell,0.014480046342720498,29.999999999999844
28,25,1,154,149.0,pos+cell,0.015315460358531185,44.99999999999977
28,25,1,154,151.0,pos+cell,0.012512143280580989,0.0
28,25,1,154,153.0,pos+cell,0.017130180740197253,14.999999999999922
28,25,1,154,155.0,pos+cell,0.05178889185228232,14.999999999999922
28,25,1,154,156.0,pos+cell,0.02511635441768536,0.0
28,25,1,154,158.0,pos+cell,0.014714881839866389,15.000000000000329
28,25,1,154,160.0,pos+cell,0.01717365078566154,15.000000000000329
28,25,1,154,162.0,pos+cell,0.014853474682710454,30.00000000000025
28,25,1,154,174.0,pos+cell,0.01726451201330851,120.00000000000018
28,25,1,154,177.0,pos+cell,0.013875913570431464,150.00000000000003
28,25,1,154,188.0,pos+cell,0.016336104172608723,210.00000000000014
28,25,1,154,242.0,pos+cell,0.01212421538586369,326.34516294378
28,25,1,154,258.0,pos+cell,0.016977248395581134,267.0407457932646
28,25,1,154,284.0,pos+cell,0.013225838492024411,246.09256658652038
28,25,1,154,287.0,pos+cell,0.014149121617750272,258.99797101109505
28,25,1,154,344.0,pos+cell,0.011844688960033701,671.2090848179789
28,25,1,154,363.0,pos+cell,0.013986396887753428,621.1899928389508
28,25,1,154,436.0,pos+cell,0.014158539511038149,484.0033441719786
