mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
21,21,1,293,,pos,0.01114969299160482,
21,21,1,293,139.0,pos+cell,0.015339567564696089,585.0000000000005
21,21,1,293,150.0,pos+cell,0.0100017046021455,540.0
21,21,1,293,164.0,pos+cell,0.013631886830187923,524.9999999999999
21,21,1,293,185.0,pos+cell,0.012002152906944941,434.9999999999998
21,21,1,293,188.0,pos+cell,0.009294826587815141,405.0000000000005
21,21,1,293,203.0,pos+cell,0.014983639894937385,330.00000000000057
21,21,1,293,207.0,pos+cell,0.013521341604071268,344.99999999999983
21,21,1,293,219.0,pos+cell,0.009904127237142546,285.00000000000017
21,21,1,293,221.0,pos+cell,0.008854958698799143,270.00000000000006
21,21,1,293,222.0,pos+cell,0.01581456190772821,285.00000000000017
21,21,1,293,245.0,pos+cell,0.01228871840756699,195.00000000000014
21,21,1,293,247.0,pos+cell,0.012883046890526906,195.00000000000014
21,21,1,293,251.0,pos+cell,0.009699363997811595,150.00000000000017
21,21,1,293,252.0,pos+cell,0.016226980185121233,150.00000000000017
21,21,1,293,253.0,pos+cell,0.010865083454058266,164.99999999999983
21,21,1,293,254.0,pos+cell,0.015596217988516837,150.00000000000017
21,21,1,293,255.0,pos+cell,0.01690646269568157,150.00000000000017
21,21,1,293,259.0,pos+cell,0.015162186314310166,150.00000000000017
21,21,1,293,263.0,pos+cell,0.014996549584083396,135.00000000000037
21,21,1,293,264.0,pos+cell,0.009029504514412512,135.00000000000037
21,21,1,293,265.0,pos+cell,0.010552029128723883,120.00000000000027
21,21,1,293,266.0,pos+cell,0.01922419430203759,135.00000000000037
21,21,1,293,272.0,pos+cell,0.015273385091599301,105.00000000000017
21,21,1,293,274.0,pos+cell,0.014168127957344479,89.99999999999993
21,21,1,293,275.0,pos+cell,0.009614480342371123,89.99999999999993
21,21,1,293,276.0,pos+cell,0.01470791831649465,105.00000000000017
21,21,1,293,280.0,pos+cell,0.012109619224923795,74.99999999999982
21,21,1,293,281.0,pos+cell,0.01379782089818179,74.99999999999982
21,21,1,293,282.0,pos+cell,0.015342655552669272,60.00000000000018
21,21,1,293,283.0,pos+cell,0.011035748536679624,74.99999999999982
21,21,1,293,284.0,pos+cell,0.01124669327434128,60.00000000000018
21,21,1,293,288.0,pos+cell,0.014076400069024598,45.000000000000384
21,21,1,293,294.0,pos+cell,0.011318921101867973,0.0
21,21,1,293,296.0,pos+cell,0.013083694538829838,30.000000000000274
21,21,1,293,308.0,pos+cell,0.015065595339555237,15.000000000000169
21,21,1,293,359.0,pos+cell,0.009614502753628008,239.99999999999977
21,21,1,293,381.0,pos+cell,0.010582196234905228,284.9999999999998
21,21,1,293,449.0,pos+cell,0.010740801888412099,540.0
21,21,1,293,481.0,pos+cell,0.01242821727979968,659.9999999999999
21,21,1,293,502.0,pos+cell,0.010481139885830104,704.9999999999994
21,21,1,293,507.0,pos+cell,0.013323837831996987,720.0000000000001
