mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
21,21,1,265,,pos,-0.012394965207494835,
21,21,1,265,139.0,pos+cell,-0.008217575835677593,465.0000000000002
21,21,1,265,150.0,pos+cell,-0.006348559681317622,419.9999999999998
21,21,1,265,164.0,pos+cell,-0.005365281639852848,404.99999999999966
21,21,1,265,185.0,pos+cell,-0.00437549462684278,314.99999999999955
21,21,1,265,188.0,pos+cell,-0.0075039742011913544,285.0000000000002
21,21,1,265,203.0,pos+cell,-0.009354712109752316,210.00000000000034
21,21,1,265,207.0,pos+cell,-0.0011253988337234454,224.99999999999955
21,21,1,265,219.0,pos+cell,-0.0016977960324331964,164.99999999999991
21,21,1,265,221.0,pos+cell,-0.004119796881438176,149.99999999999977
21,21,1,265,222.0,pos+cell,-0.004408520968567808,164.99999999999991
21,21,1,265,245.0,pos+cell,-0.0035320562293781445,74.99999999999989
21,21,1,265,247.0,pos+cell,-0.0014320496486857515,74.99999999999989
21,21,1,265,251.0,pos+cell,-0.005603665511834499,29.99999999999989
21,21,1,265,252.0,pos+cell,-0.007432343539716946,29.99999999999989
21,21,1,265,253.0,pos+cell,-0.003544811283535454,44.999999999999545
21,21,1,265,254.0,pos+cell,-0.00272808987575236,29.99999999999989
21,21,1,265,255.0,pos+cell,-0.005111515407724143,29.99999999999989
21,21,1,265,259.0,pos+cell,-0.006498528512491397,29.99999999999989
21,21,1,265,263.0,pos+cell,-0.0021568529320374454,15.00000000000011
21,21,1,265,264.0,pos+cell,-0.0031460926633535614,15.00000000000011
21,21,1,265,266.0,pos+cell,-0.004159022124397694,15.00000000000011
21,21,1,265,272.0,pos+cell,-0.00882522055978845,15.00000000000011
21,21,1,265,274.0,pos+cell,-0.006725017829936208,30.000000000000345
21,21,1,265,275.0,pos+cell,-0.005927326354598417,30.000000000000345
21,21,1,265,276.0,pos+cell,0.004341999132732944,15.00000000000011
21,21,1,265,280.0,pos+cell,-0.0009021199821917514,45.00000000000045
21,21,1,265,281.0,pos+cell,-0.006236935986241687,45.00000000000045
21,21,1,265,282.0,pos+cell,-0.004084921321074309,60.0000000000001
21,21,1,265,283.0,pos+cell,-0.0040285247624345264,45.00000000000045
21,21,1,265,284.0,pos+cell,0.0032210223943420547,60.0000000000001
21,21,1,265,288.0,pos+cell,-0.005710579822325412,74.99999999999989
21,21,1,265,293.0,pos+cell,-0.007474567343052563,120.00000000000027
21,21,1,265,294.0,pos+cell,-0.008397251425775621,120.00000000000027
21,21,1,265,296.0,pos+cell,-0.0025467038976741073,90.0
21,21,1,265,308.0,pos+cell,-0.002303142415099979,135.00000000000045
21,21,1,265,359.0,pos+cell,-0.0045153026454592075,360.00000000000006
21,21,1,265,381.0,pos+cell,-0.00048549201545976527,405.00000000000006
21,21,1,265,449.0,pos+cell,-0.003984159888274996,660.0000000000002
21,21,1,265,481.0,pos+cell,-0.006753537753977601,780.0000000000001
21,21,1,265,502.0,pos+cell,-0.01008144938058364,824.9999999999998
21,21,1,265,507.0,pos+cell,-0.0005254528703577122,840.0000000000003
