mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
21,26,1,103,,pos,0.01886578446092222,
21,26,1,103,133.0,pos+cell,0.023200292281525703,180.0
21,26,1,103,134.0,pos+cell,0.0405831600692549,180.0
21,26,1,103,142.0,pos+cell,0.004322308691393784,224.99999999999955
21,26,1,103,147.0,pos+cell,-0.001685344754875695,300.00000000000034
21,26,1,103,149.0,pos+cell,0.020151437280940144,270.0
21,26,1,103,156.0,pos+cell,0.01604905079866651,329.99999999999966
21,26,1,103,160.0,pos+cell,0.019521964473518005,375.0000000000001
21,26,1,103,161.0,pos+cell,0.015409199846181675,375.0000000000001
21,26,1,103,162.0,pos+cell,0.035988480227685436,360.0
21,26,1,103,164.0,pos+cell,0.00572922651522032,404.99999999999994
21,26,1,103,166.0,pos+cell,0.02070075265905117,390.0000000000003
21,26,1,103,168.0,pos+cell,-0.030352848782179198,419.9999999999998
21,26,1,103,169.0,pos+cell,-0.0019997501430620403,419.9999999999998
21,26,1,103,170.0,pos+cell,0.004606850316315336,419.9999999999998
21,26,1,103,172.0,pos+cell,0.013070776847397225,434.9999999999999
21,26,1,103,173.0,pos+cell,0.0033528258086411356,419.9999999999998
21,26,1,103,175.0,pos+cell,-0.020291272635157554,465.0000000000002
21,26,1,103,178.0,pos+cell,0.01169712802069366,465.0000000000002
21,26,1,103,189.0,pos+cell,0.03494519451277974,524.9999999999999
