mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
25,25,0,85,,pos,0.014696954945379148,
25,25,0,85,3.0,pos+cell,0.01997607683786392,271.56059647995505
25,25,0,85,14.0,pos+cell,0.026414536980587287,274.884149328186
25,25,0,85,15.0,pos+cell,0.02199912002728426,274.884149328186
25,25,0,85,69.0,pos+cell,0.024964932822524898,89.99999999999983
25,25,0,85,71.0,pos+cell,0.024213909988002425,74.99999999999986
25,25,0,85,76.0,pos+cell,0.034511376770417254,45.00000000000036
25,25,0,85,79.0,pos+cell,0.03589792035011585,59.99999999999989
25,25,0,85,82.0,pos+cell,0.019811389039834537,59.99999999999989
25,25,0,85,83.0,pos+cell,0.024767553706591082,59.99999999999989
25,25,0,85,87.0,pos+cell,0.02480060328076459,29.999999999999947
25,25,0,85,88.0,pos+cell,0.020154394020180065,14.999999999999973
25,25,0,85,89.0,pos+cell,0.0189127124940613,14.999999999999973
25,25,0,85,91.0,pos+cell,0.018241971283276048,0.0
25,25,0,85,95.0,pos+cell,0.03406503605252816,15.000000000000245
25,25,0,85,96.0,pos+cell,0.023829851567250704,30.000000000000217
25,25,0,85,101.0,pos+cell,0.04483839974399974,44.999999999999744
25,25,0,85,104.0,pos+cell,0.037423020714877374,60.00000000000016
25,25,0,85,105.0,pos+cell,0.01796634339062647,75.00000000000014
25,25,0,85,109.0,pos+cell,0.015616080707997892,90.00000000000011
25,25,0,85,110.0,pos+cell,0.02203108759844107,90.00000000000011
25,25,0,85,111.0,pos+cell,0.03324687939013264,90.00000000000011
25,25,0,85,120.0,pos+cell,0.021092480792618017,165.00000000000068
25,25,0,85,207.0,pos+cell,0.014347292633989983,274.56402501210664
25,25,0,85,214.0,pos+cell,0.028227186373309655,277.5970341326973
25,25,0,85,215.0,pos+cell,0.030114911397895926,281.39797953732915
25,25,0,85,219.0,pos+cell,0.0177673878416852,281.39797953732915
25,25,0,85,221.0,pos+cell,0.013428824530380756,291.17733762182365
25,25,0,85,227.0,pos+cell,0.025956254005209855,303.6176230085729
25,25,0,85,230.0,pos+cell,0.020643585469646963,318.40709800225625
25,25,0,85,231.0,pos+cell,0.02092736772684307,318.40709800225625
25,25,0,85,232.0,pos+cell,0.018846724653283943,310.73842782925516
25,25,0,85,233.0,pos+cell,0.021420013332901878,310.73842782925516
25,25,0,85,234.0,pos+cell,0.04434249965149166,318.40709800225625
25,25,0,85,235.0,pos+cell,0.016319237111847972,318.40709800225625
