mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,25,1,284,,pos,0.052122089699351906,
28,25,1,284,99.0,pos+cell,0.050617236915352616,377.6015363140962
28,25,1,284,108.0,pos+cell,0.05215003021172267,344.1350222782636
28,25,1,284,126.0,pos+cell,0.050904170861602746,295.2494467021967
28,25,1,284,139.0,pos+cell,0.05086642463787213,271.6951032124957
28,25,1,284,140.0,pos+cell,0.05177763283702784,265.0790326554461
28,25,1,284,147.0,pos+cell,0.05148509310380247,253.99650084468493
28,25,1,284,149.0,pos+cell,0.05327318508115614,259.1631879674379
28,25,1,284,151.0,pos+cell,0.051638943965018926,246.09256658652038
28,25,1,284,153.0,pos+cell,0.05025504869749,249.6254932598882
28,25,1,284,154.0,pos+cell,0.05113016202584665,246.09256658652038
28,25,1,284,155.0,pos+cell,0.0506008287810558,249.6254932598882
28,25,1,284,156.0,pos+cell,0.05185484619394122,246.09256658652038
28,25,1,284,158.0,pos+cell,0.05436101637022276,243.43421241279822
28,25,1,284,160.0,pos+cell,0.05307874041482323,243.43421241279822
28,25,1,284,162.0,pos+cell,0.05336532628898647,241.67929207306494
28,25,1,284,174.0,pos+cell,0.05371734055102677,250.5012312950349
28,25,1,284,177.0,pos+cell,0.05328051486580397,260.3808667473965
28,25,1,284,188.0,pos+cell,0.053121489942149026,288.6050130259683
28,25,1,284,242.0,pos+cell,0.051087650890419556,269.99999999999994
28,25,1,284,258.0,pos+cell,0.05111401573541644,165.00000000000014
28,25,1,284,287.0,pos+cell,0.05210067144668608,44.99999999999976
28,25,1,284,344.0,pos+cell,0.05121375675363722,573.7868932160683
28,25,1,284,363.0,pos+cell,0.06078914023586374,506.92861698371394
28,25,1,284,436.0,pos+cell,0.051528380342907666,244.3316722405439
