mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
21,26,1,170,,pos,0.0025169683650614226,
21,26,1,170,103.0,pos+cell,0.002720006565871902,419.9999999999998
21,26,1,170,133.0,pos+cell,0.007020111548122943,239.99999999999977
21,26,1,170,134.0,pos+cell,0.0075986603996807235,239.99999999999977
21,26,1,170,142.0,pos+cell,0.004633418121737431,195.00000000000023
21,26,1,170,147.0,pos+cell,0.004401553415794901,119.99999999999943
21,26,1,170,149.0,pos+cell,0.006052170770357778,149.99999999999977
21,26,1,170,156.0,pos+cell,0.007886484441674535,90.00000000000013
21,26,1,170,160.0,pos+cell,0.003910109214610036,44.99999999999967
21,26,1,170,161.0,pos+cell,0.0037875383576973843,44.99999999999967
21,26,1,170,162.0,pos+cell,0.011884601173808951,59.99999999999978
21,26,1,170,164.0,pos+cell,0.00653365860371895,14.99999999999978
21,26,1,170,166.0,pos+cell,0.0075552473085413905,29.999999999999435
21,26,1,170,168.0,pos+cell,0.005762794621743839,0.0
21,26,1,170,169.0,pos+cell,0.002740292665240096,0.0
21,26,1,170,172.0,pos+cell,0.010267395220630004,15.00000000000011
21,26,1,170,173.0,pos+cell,0.002692221250679927,0.0
21,26,1,170,175.0,pos+cell,0.030484727934613553,45.000000000000455
21,26,1,170,178.0,pos+cell,0.008406862426704608,45.000000000000455
21,26,1,170,189.0,pos+cell,0.012773498367977277,105.00000000000011
