mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,19,1,35,,pos,0.06457523262355813,
28,19,1,35,27.0,pos+cell,0.06662082483008722,29.999999999999506
28,19,1,35,55.0,pos+cell,0.06840980086727452,75.00000000000026
28,19,1,35,56.0,pos+cell,0.0644624109328972,75.00000000000026
28,19,1,35,58.0,pos+cell,0.0682274158292625,60.00000000000037
28,19,1,35,71.0,pos+cell,0.06799437353485234,150.0
28,19,1,35,99.0,pos+cell,0.06561050793584611,255.0000000000002
28,19,1,35,100.0,pos+cell,0.06529847758624259,269.9999999999995
28,19,1,35,110.0,pos+cell,0.07953588198864334,285.00000000000017
28,19,1,35,115.0,pos+cell,0.06631453942002039,330.0000000000003
28,19,1,35,116.0,pos+cell,0.0650770150948998,360.00000000000034
28,19,1,35,128.0,pos+cell,0.06868562576789786,435.00000000000017
28,19,1,35,134.0,pos+cell,0.06508782255947425,480.00000000000034
28,19,1,35,135.0,pos+cell,0.07727892840365314,510.00000000000034
28,19,1,35,143.0,pos+cell,0.07340453967588431,569.9999999999999
