mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
29,23,0,376,,pos,0.025720572599984292,
29,23,0,376,132.0,pos+cell,0.02527152280226135,330.37212824157683
29,23,0,376,144.0,pos+cell,0.025337689140619624,258.5348793931149
29,23,0,376,160.0,pos+cell,0.027669263011258882,244.61281894202165
29,23,0,376,184.0,pos+cell,0.027562154989100796,271.0752509668204
29,23,0,376,191.0,pos+cell,0.024917438710898798,293.9046987285262
29,23,0,376,194.0,pos+cell,0.025101377969878692,302.62082768821364
29,23,0,376,202.0,pos+cell,0.0291488696038256,321.44696636099565
29,23,0,376,205.0,pos+cell,0.025363274951986002,331.4778206738431
29,23,0,376,210.0,pos+cell,0.026635075434645605,331.4778206738431
29,23,0,376,211.0,pos+cell,0.028843909064123752,341.87269416359436
29,23,0,376,213.0,pos+cell,0.025347939097121075,352.59939369015984
29,23,0,376,214.0,pos+cell,0.027159021472803933,341.87269416359436
29,23,0,376,216.0,pos+cell,0.025173170791613818,374.9334864514712
29,23,0,376,217.0,pos+cell,0.024413200554278768,374.9334864514712
29,23,0,376,219.0,pos+cell,0.023875094775442796,386.4899903990392
29,23,0,376,362.0,pos+cell,0.02547249981944586,59.999999999999744
29,23,0,376,389.0,pos+cell,0.029983046095585907,44.99999999999961
29,23,0,376,411.0,pos+cell,0.026401006923658786,149.99999999999983
29,23,0,376,416.0,pos+cell,0.026775311990402506,165.0
29,23,0,376,420.0,pos+cell,0.025877965378147915,180.00000000000014
