mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
28,25,1,140,,pos,0.01946621220582927,
28,25,1,140,99.0,pos+cell,0.022537672384767605,180.00000000000028
28,25,1,140,108.0,pos+cell,0.02730320624073851,135.00000000000017
28,25,1,140,126.0,pos+cell,0.08386424064242771,60.00000000000009
28,25,1,140,139.0,pos+cell,0.023796670698678503,15.000000000000329
28,25,1,140,147.0,pos+cell,0.041196394841616545,29.999999999999844
28,25,1,140,149.0,pos+cell,0.020042020857668996,14.999999999999922
28,25,1,140,151.0,pos+cell,0.0775040893125143,59.99999999999969
28,25,1,140,153.0,pos+cell,0.020800488962537944,44.99999999999977
28,25,1,140,154.0,pos+cell,0.038380241115939503,59.99999999999969
28,25,1,140,155.0,pos+cell,0.04080220254361028,44.99999999999977
28,25,1,140,156.0,pos+cell,0.022000152946811614,59.99999999999969
28,25,1,140,158.0,pos+cell,0.03477540383248664,75.00000000000001
28,25,1,140,160.0,pos+cell,0.019152112652210052,75.00000000000001
28,25,1,140,162.0,pos+cell,0.12930532312145498,89.99999999999994
28,25,1,140,174.0,pos+cell,0.024927552279623143,179.9999999999999
28,25,1,140,177.0,pos+cell,0.018709649377214543,209.99999999999974
28,25,1,140,188.0,pos+cell,0.0363318169009393,269.99999999999983
28,25,1,140,242.0,pos+cell,0.02583745110583332,289.553836364986
28,25,1,140,258.0,pos+cell,0.026909547633027796,247.46199714583807
28,25,1,140,284.0,pos+cell,0.015705767059886667,265.0790326554461
28,25,1,140,287.0,pos+cell,0.017107096121860677,286.6696213184403
28,25,1,140,344.0,pos+cell,0.024264304953255943,630.7810346709316
28,25,1,140,363.0,pos+cell,0.022318808325519014,585.0126849548284
28,25,1,140,436.0,pos+cell,0.024971102384453003,494.5913552653493
