mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
26,19,0,195,,pos,-0.009717780387461206,
26,19,0,195,24.0,pos+cell,0.011632209654125536,261.86513061374905
26,19,0,195,113.0,pos+cell,-0.002815021731202183,345.0
26,19,0,195,114.0,pos+cell,-0.002329116970183576,345.0
26,19,0,195,115.0,pos+cell,0.008154938233470887,359.9999999999998
26,19,0,195,123.0,pos+cell,0.029525657097943015,330.0
26,19,0,195,124.0,pos+cell,-0.01210454044869862,330.0
26,19,0,195,126.0,pos+cell,0.007477784856981695,330.0
26,19,0,195,129.0,pos+cell,-0.00018606653974013733,299.9999999999993
26,19,0,195,132.0,pos+cell,-0.007956276957115305,269.99999999999955
26,19,0,195,133.0,pos+cell,0.05444646423013376,254.99999999999974
26,19,0,195,134.0,pos+cell,-0.007824211803534297,269.99999999999955
26,19,0,195,145.0,pos+cell,-0.0015894385078956575,194.9999999999998
26,19,0,195,148.0,pos+cell,0.024472295073483454,165.0
26,19,0,195,149.0,pos+cell,0.001308369258541764,179.99999999999983
26,19,0,195,155.0,pos+cell,0.01744029631354619,179.99999999999983
26,19,0,195,156.0,pos+cell,0.053996211549473594,179.99999999999983
26,19,0,195,157.0,pos+cell,-0.011680379917839667,149.99999999999915
26,19,0,195,163.0,pos+cell,-0.005330330946257633,105.00000000000001
26,19,0,195,166.0,pos+cell,0.00534583311116007,105.00000000000001
26,19,0,195,179.0,pos+cell,-0.003786401053780275,59.999999999999986
26,19,0,195,183.0,pos+cell,0.008660007136266778,59.999999999999986
26,19,0,195,185.0,pos+cell,0.008098228687137488,29.99999999999977
26,19,0,195,192.0,pos+cell,-1.493555111367062e-05,14.99999999999996
26,19,0,195,198.0,pos+cell,0.015866380988514173,29.999999999998874
26,19,0,195,201.0,pos+cell,0.011790439186606761,29.999999999998874
26,19,0,195,203.0,pos+cell,-0.006788794888877958,45.00000000000018
26,19,0,195,215.0,pos+cell,-0.004590304818633761,105.00000000000017
26,19,0,195,217.0,pos+cell,0.007088235409987398,90.00000000000021
26,19,0,195,221.0,pos+cell,0.0013581580514890224,134.99999999999994
26,19,0,195,224.0,pos+cell,-0.005729219376797845,134.99999999999994
26,19,0,195,227.0,pos+cell,-0.01259539988349898,150.0000000000002
26,19,0,195,255.0,pos+cell,-0.01051969606451555,542.5469565240693
26,19,0,195,298.0,pos+cell,-0.007306455766200914,424.1470187450841
26,19,0,195,302.0,pos+cell,-0.007395172525286708,433.65404467962264
26,19,0,195,340.0,pos+cell,-0.007202861717537745,350.85513241765307
26,19,0,195,363.0,pos+cell,-0.0030236264078095875,334.02640488521536
26,19,0,195,430.0,pos+cell,-0.009807206163946636,650.7249888193593
