mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
26,19,0,163,,pos,-0.004143790246727219,
26,19,0,163,24.0,pos+cell,-0.0020540691251678123,216.95158835666774
26,19,0,163,113.0,pos+cell,-0.0032955837115244747,239.99999999999994
26,19,0,163,114.0,pos+cell,-0.001118140794149347,239.99999999999994
26,19,0,163,115.0,pos+cell,-0.000464161040557598,254.99999999999974
26,19,0,163,123.0,pos+cell,-0.0034107647998473435,225.0
26,19,0,163,124.0,pos+cell,-0.0029617216009465764,225.0
26,19,0,163,126.0,pos+cell,-0.0011450576960261526,225.0
26,19,0,163,129.0,pos+cell,-0.003467468322100009,194.99999999999935
26,19,0,163,132.0,pos+cell,-0.00387056816139536,164.99999999999957
26,19,0,163,133.0,pos+cell,-0.0032469158529177646,149.99999999999974
26,19,0,163,134.0,pos+cell,-0.001892048375564026,164.99999999999957
26,19,0,163,145.0,pos+cell,-0.001972642884782061,89.99999999999976
26,19,0,163,148.0,pos+cell,-0.003270638063879239,59.999999999999986
26,19,0,163,149.0,pos+cell,-0.0017785591877099937,74.9999999999998
26,19,0,163,155.0,pos+cell,-0.002740498640690392,74.9999999999998
26,19,0,163,156.0,pos+cell,-0.002247551855111918,74.9999999999998
26,19,0,163,157.0,pos+cell,-0.0035836354535270566,44.99999999999913
26,19,0,163,166.0,pos+cell,0.010792178469149694,0.0
26,19,0,163,179.0,pos+cell,-0.0037629550151331735,45.00000000000003
26,19,0,163,183.0,pos+cell,-0.0031035603499467547,45.00000000000003
26,19,0,163,185.0,pos+cell,-0.003254790054910817,75.00000000000024
26,19,0,163,192.0,pos+cell,-0.002862659828461045,119.99999999999997
26,19,0,163,195.0,pos+cell,1.4526895321431698e-05,105.00000000000001
26,19,0,163,198.0,pos+cell,-0.003581631107861372,134.9999999999989
26,19,0,163,201.0,pos+cell,-0.0014641213465137026,134.9999999999989
26,19,0,163,203.0,pos+cell,-0.003368361683694954,150.0000000000002
26,19,0,163,215.0,pos+cell,-0.002150072118450441,210.00000000000017
26,19,0,163,217.0,pos+cell,-0.0015196025846988981,195.00000000000026
26,19,0,163,221.0,pos+cell,-0.0026962704803951353,239.99999999999994
26,19,0,163,224.0,pos+cell,-0.00248914657290773,239.99999999999994
26,19,0,163,227.0,pos+cell,-0.0029655840109826027,255.00000000000023
26,19,0,163,255.0,pos+cell,-0.002935698413879362,463.8994156441356
26,19,0,163,298.0,pos+cell,-0.0034876352283740863,367.96200446760787
26,19,0,163,302.0,pos+cell,-0.003154584143922701,374.701461184667
26,19,0,163,340.0,pos+cell,-0.002986122175832673,331.804993800235
26,19,0,163,363.0,pos+cell,-0.0034204422557517545,338.110651267083
26,19,0,163,430.0,pos+cell,-0.0026149097889318074,594.0576906439447
