mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
21,21,1,255,,pos,0.0017669168831125237,
21,21,1,255,139.0,pos+cell,0.0012703217223612672,435.00000000000034
21,21,1,255,150.0,pos+cell,0.0016607928449553166,389.99999999999983
21,21,1,255,164.0,pos+cell,0.0037037094981659637,374.9999999999998
21,21,1,255,185.0,pos+cell,0.001771636106976604,284.99999999999966
21,21,1,255,188.0,pos+cell,0.00040143223595615616,255.00000000000034
21,21,1,255,203.0,pos+cell,0.0034122500872194594,180.00000000000043
21,21,1,255,207.0,pos+cell,0.0012490500144079597,194.99999999999966
21,21,1,255,219.0,pos+cell,0.00302779980881186,135.0
21,21,1,255,221.0,pos+cell,0.0007011251194369405,119.99999999999989
21,21,1,255,222.0,pos+cell,0.0026581742186278954,135.0
21,21,1,255,245.0,pos+cell,0.0009082749783998034,45.0
21,21,1,255,247.0,pos+cell,0.0049174436206095625,45.0
21,21,1,255,251.0,pos+cell,0.004911231654434101,0.0
21,21,1,255,252.0,pos+cell,-0.0006268629726429165,0.0
21,21,1,255,253.0,pos+cell,0.004506792205498655,14.999999999999655
21,21,1,255,254.0,pos+cell,0.004202622106569176,0.0
21,21,1,255,259.0,pos+cell,0.006401022804474843,0.0
21,21,1,255,263.0,pos+cell,0.002190511129995265,14.99999999999978
21,21,1,255,264.0,pos+cell,0.00024744203863313885,14.99999999999978
21,21,1,255,265.0,pos+cell,0.0028252725472103224,29.99999999999989
21,21,1,255,266.0,pos+cell,0.0027245601320738276,14.99999999999978
21,21,1,255,272.0,pos+cell,0.0025508367479005535,45.0
21,21,1,255,274.0,pos+cell,0.0031125052546991383,60.000000000000234
21,21,1,255,275.0,pos+cell,0.001100680218710548,60.000000000000234
21,21,1,255,276.0,pos+cell,0.002068403042743405,45.0
21,21,1,255,280.0,pos+cell,0.003573888444156148,75.00000000000034
21,21,1,255,281.0,pos+cell,0.002001279814025825,75.00000000000034
21,21,1,255,282.0,pos+cell,0.008703331207929243,89.99999999999999
21,21,1,255,283.0,pos+cell,0.00437478135580468,75.00000000000034
21,21,1,255,284.0,pos+cell,0.004237245060067674,89.99999999999999
21,21,1,255,288.0,pos+cell,0.0013930884677700206,104.99999999999979
21,21,1,255,293.0,pos+cell,0.002132358275300961,150.00000000000017
21,21,1,255,294.0,pos+cell,0.006245799397817687,150.00000000000017
21,21,1,255,296.0,pos+cell,0.00438177459815754,119.99999999999989
21,21,1,255,308.0,pos+cell,0.0014594295599270834,165.00000000000034
21,21,1,255,359.0,pos+cell,8.07370391223694e-06,389.99999999999994
21,21,1,255,381.0,pos+cell,0.0011580907800031292,434.9999999999999
21,21,1,255,449.0,pos+cell,0.001485788800459531,690.0000000000001
21,21,1,255,481.0,pos+cell,0.0013703778688013868,810.0000000000001
21,21,1,255,502.0,pos+cell,0.003889989993431997,854.9999999999995
21,21,1,255,507.0,pos+cell,0.0006893291359649778,870.0000000000002
