mouse,day,grid_module,target_cluster_id,cov_cluster_id,covariate_type,pR2_cv,euclidean_distance_um
20,25,0,164,,pos,0.001096065913767341,
20,25,0,164,155.0,pos+cell,0.006797445838447902,149.99999999999974
20,25,0,164,157.0,pos+cell,0.0057784294354900735,104.9999999999998
20,25,0,164,159.0,pos+cell,0.003968509274988341,75.00000000000014
20,25,0,164,160.0,pos+cell,0.003455061711065621,44.999999999999936
20,25,0,164,163.0,pos+cell,0.007762174775964403,29.999999999999655
20,25,0,164,166.0,pos+cell,0.012019180658510053,15.00000000000028
20,25,0,164,168.0,pos+cell,0.021695361783103405,44.999999999999936
20,25,0,164,170.0,pos+cell,0.0016474210532876898,59.999999999999766
20,25,0,164,178.0,pos+cell,0.0035496846692904317,164.99999999999994
